id,nome,data_fondazione,quotazioni,sede
4869,Madden-Miller,1974-10-22,"[{'azionista': 2273, 'quota': 70}, {'azionista': 1395, 'quota': 30}]",10
4870,"Scott, Flynn and Howell",1996-10-03,"[{'azionista': 1398, 'quota': 72}, {'azionista': 1394, 'quota': 13}, {'azionista': 1280, 'quota': 15}]",36
4871,"Lopez, Chavez and Quinn",1998-12-10,"[{'azionista': 1327, 'quota': 80}, {'azionista': 847, 'quota': 20}]",66
4872,"Mack, Cole and Norris",1985-09-24,"[{'azionista': 1082, 'quota': 53}, {'azionista': 826, 'quota': 47}]",78
4873,Snyder PLC,1984-07-29,"[{'azionista': 1422, 'quota': 3}, {'azionista': 1225, 'quota': 20}, {'azionista': 2123, 'quota': 77}]",89
4874,"Castro, Whitaker and Bennett",1974-05-23,"[{'azionista': 2083, 'quota': 61}, {'azionista': 502, 'quota': 39}]",16
4875,"Jacobson, Sanders and Schwartz",1968-11-21,"[{'azionista': 235, 'quota': 2}, {'azionista': 1362, 'quota': 12}, {'azionista': 1508, 'quota': 7}, {'azionista': 2307, 'quota': 79}]",24
4876,"Gonzales, Delgado and Howell",1991-06-17,"[{'azionista': 2401, 'quota': 48}, {'azionista': 643, 'quota': 19}, {'azionista': 401, 'quota': 33}]",80
4877,Weaver-Herrera,1999-12-09,"[{'azionista': 1624, 'quota': 58}, {'azionista': 1389, 'quota': 42}]",76
4878,Wolfe Inc,1986-12-19,"[{'azionista': 2000, 'quota': 75}, {'azionista': 498, 'quota': 25}]",2
4879,Higgins Inc,1990-06-01,"[{'azionista': 147, 'quota': 85}, {'azionista': 1513, 'quota': 15}]",21
4880,Maldonado Inc,1984-07-17,"[{'azionista': 304, 'quota': 93}, {'azionista': 2071, 'quota': 7}]",92
4881,Stewart Ltd,1978-06-26,"[{'azionista': 102, 'quota': 31}, {'azionista': 2449, 'quota': 23}, {'azionista': 103, 'quota': 35}, {'azionista': 1199, 'quota': 11}]",22
4882,"Smith, Jones and Bowers",1998-02-15,"[{'azionista': 2297, 'quota': 97}, {'azionista': 1849, 'quota': 3}]",39
4883,"Bowers, Price and Stephens",1967-08-05,"[{'azionista': 1134, 'quota': 24}, {'azionista': 303, 'quota': 76}]",87
4884,Patterson-Williams,1972-11-07,"[{'azionista': 1957, 'quota': 63}, {'azionista': 1453, 'quota': 37}]",62
4885,"Reeves, Knight and Baker",1960-08-02,"[{'azionista': 2038, 'quota': 2}, {'azionista': 263, 'quota': 37}, {'azionista': 2409, 'quota': 57}, {'azionista': 173, 'quota': 4}]",71
4886,"Lee, Hickman and Arellano",1996-05-18,"[{'azionista': 1368, 'quota': 22}, {'azionista': 2357, 'quota': 5}, {'azionista': 2001, 'quota': 73}]",76
4887,Moore and Sons,1983-07-17,"[{'azionista': 844, 'quota': 55}, {'azionista': 870, 'quota': 45}]",94
4888,Brooks PLC,1965-05-03,"[{'azionista': 2287, 'quota': 68}, {'azionista': 1697, 'quota': 32}]",67
4889,Huang-Duncan,1991-10-10,"[{'azionista': 2151, 'quota': 16}, {'azionista': 869, 'quota': 57}, {'azionista': 1015, 'quota': 8}, {'azionista': 1665, 'quota': 11}, {'azionista': 1222, 'quota': 8}]",90
4890,Horton and Sons,1973-05-11,"[{'azionista': 2197, 'quota': 78}, {'azionista': 2035, 'quota': 22}]",53
4891,"Winters, Gray and Hall",1967-04-20,"[{'azionista': 748, 'quota': 7}, {'azionista': 1626, 'quota': 38}, {'azionista': 979, 'quota': 55}]",70
4892,Miles-Middleton,1982-09-29,"[{'azionista': 2057, 'quota': 27}, {'azionista': 1307, 'quota': 8}, {'azionista': 2080, 'quota': 65}]",68
4893,Fox Ltd,1995-03-04,"[{'azionista': 224, 'quota': 35}, {'azionista': 1950, 'quota': 65}]",85
4894,Bennett Inc,1988-11-18,"[{'azionista': 832, 'quota': 18}, {'azionista': 1400, 'quota': 66}, {'azionista': 2073, 'quota': 16}]",5
4895,Brown-Anderson,1987-02-20,"[{'azionista': 75, 'quota': 55}, {'azionista': 1848, 'quota': 45}]",31
4896,Hodges Ltd,1987-11-07,"[{'azionista': 308, 'quota': 74}, {'azionista': 619, 'quota': 26}]",4
4897,Andrews-Sanford,1981-08-28,"[{'azionista': 828, 'quota': 72}, {'azionista': 400, 'quota': 8}, {'azionista': 2466, 'quota': 4}, {'azionista': 1582, 'quota': 16}]",48
4898,"Bird, Thomas and Newman",1992-03-26,"[{'azionista': 1617, 'quota': 57}, {'azionista': 422, 'quota': 43}]",27
4899,Torres-Chavez,1965-09-01,"[{'azionista': 2272, 'quota': 52}, {'azionista': 837, 'quota': 48}]",38
4900,Brandt Ltd,1972-02-13,"[{'azionista': 1955, 'quota': 79}, {'azionista': 807, 'quota': 21}]",21
4901,Stephenson-Burgess,1980-03-08,"[{'azionista': 2483, 'quota': 3}, {'azionista': 1240, 'quota': 89}, {'azionista': 480, 'quota': 8}]",41
4902,"Guerrero, Dixon and Moore",1982-10-03,"[{'azionista': 1751, 'quota': 43}, {'azionista': 1010, 'quota': 16}, {'azionista': 1567, 'quota': 41}]",8
4903,Brewer-King,1990-06-22,"[{'azionista': 2085, 'quota': 1}, {'azionista': 1544, 'quota': 51}, {'azionista': 1034, 'quota': 17}, {'azionista': 887, 'quota': 16}, {'azionista': 106, 'quota': 15}]",65
4904,"Hunter, Guerrero and Barnett",1972-07-28,"[{'azionista': 2281, 'quota': 84}, {'azionista': 958, 'quota': 16}]",64
4905,"Ross, Montes and Morgan",1979-06-17,"[{'azionista': 776, 'quota': 83}, {'azionista': 238, 'quota': 17}]",4
4906,Sullivan Inc,1993-12-16,"[{'azionista': 1790, 'quota': 98}, {'azionista': 2174, 'quota': 2}]",87
4907,Wilson and Sons,1995-10-28,"[{'azionista': 955, 'quota': 58}, {'azionista': 1553, 'quota': 19}, {'azionista': 1039, 'quota': 17}, {'azionista': 792, 'quota': 6}]",65
4908,Ryan Ltd,1960-07-19,"[{'azionista': 315, 'quota': 90}, {'azionista': 2306, 'quota': 10}]",28
4909,"Lyons, Fuller and Hoover",1961-07-22,"[{'azionista': 2435, 'quota': 11}, {'azionista': 1500, 'quota': 17}, {'azionista': 1675, 'quota': 18}, {'azionista': 843, 'quota': 18}, {'azionista': 1111, 'quota': 36}]",13
4910,Erickson-Ho,1975-07-09,"[{'azionista': 1738, 'quota': 30}, {'azionista': 2429, 'quota': 54}, {'azionista': 956, 'quota': 16}]",32
4911,Brady PLC,1993-03-19,"[{'azionista': 1038, 'quota': 22}, {'azionista': 1716, 'quota': 8}, {'azionista': 542, 'quota': 70}]",15
4912,Young-Evans,1977-10-08,"[{'azionista': 890, 'quota': 43}, {'azionista': 69, 'quota': 57}]",7
4913,Zavala-Fry,1990-12-14,"[{'azionista': 860, 'quota': 72}, {'azionista': 852, 'quota': 28}]",97
4914,Jones-Campbell,1965-10-09,"[{'azionista': 2492, 'quota': 52}, {'azionista': 1138, 'quota': 48}]",44
4915,Martinez-Perkins,1976-02-03,"[{'azionista': 292, 'quota': 13}, {'azionista': 1447, 'quota': 20}, {'azionista': 2002, 'quota': 48}, {'azionista': 436, 'quota': 19}]",26
4916,Peters-Jimenez,1986-04-08,"[{'azionista': 315, 'quota': 2}, {'azionista': 1333, 'quota': 46}, {'azionista': 1246, 'quota': 52}]",102
4917,Conner-Gomez,1963-01-16,"[{'azionista': 2237, 'quota': 57}, {'azionista': 1803, 'quota': 16}, {'azionista': 1750, 'quota': 27}]",12
4918,Williams Ltd,1974-07-20,"[{'azionista': 1378, 'quota': 42}, {'azionista': 807, 'quota': 58}]",32
4919,"Martin, Anderson and Santana",1984-08-14,"[{'azionista': 401, 'quota': 69}, {'azionista': 2278, 'quota': 31}]",8
4920,"Hart, Holmes and Hall",1974-12-27,"[{'azionista': 1584, 'quota': 98}, {'azionista': 1130, 'quota': 2}]",101
4921,"Ochoa, Todd and Bennett",1961-05-04,"[{'azionista': 749, 'quota': 65}, {'azionista': 1554, 'quota': 35}]",36
4922,"Lowery, James and Cruz",1965-02-21,"[{'azionista': 1410, 'quota': 16}, {'azionista': 1832, 'quota': 58}, {'azionista': 890, 'quota': 26}]",52
4923,"Hall, Miller and Mahoney",1981-08-07,"[{'azionista': 845, 'quota': 29}, {'azionista': 321, 'quota': 54}, {'azionista': 568, 'quota': 17}]",48
4924,Espinoza-Fuentes,1984-11-26,"[{'azionista': 586, 'quota': 62}, {'azionista': 2167, 'quota': 38}]",93
4925,Rodriguez-Ryan,1968-11-30,"[{'azionista': 667, 'quota': 88}, {'azionista': 793, 'quota': 12}]",87
4926,Harrington-Noble,1979-08-22,"[{'azionista': 1510, 'quota': 16}, {'azionista': 151, 'quota': 56}, {'azionista': 806, 'quota': 28}]",87
4927,Lawson LLC,1997-10-04,"[{'azionista': 1546, 'quota': 19}, {'azionista': 2238, 'quota': 70}, {'azionista': 1319, 'quota': 11}]",24
4928,Davis-Palmer,1986-01-29,"[{'azionista': 2091, 'quota': 17}, {'azionista': 18, 'quota': 83}]",13
4929,Delacruz-Barnes,1989-12-14,"[{'azionista': 616, 'quota': 27}, {'azionista': 1462, 'quota': 49}, {'azionista': 2213, 'quota': 1}, {'azionista': 1958, 'quota': 3}, {'azionista': 2020, 'quota': 20}]",20
4930,"Kemp, Davenport and Scott",1988-09-10,"[{'azionista': 1392, 'quota': 37}, {'azionista': 515, 'quota': 37}, {'azionista': 592, 'quota': 26}]",88
4931,Forbes PLC,1973-11-14,"[{'azionista': 1372, 'quota': 52}, {'azionista': 337, 'quota': 41}, {'azionista': 889, 'quota': 5}, {'azionista': 2489, 'quota': 2}]",52
4932,"Travis, Smith and Johns",1986-05-11,"[{'azionista': 1800, 'quota': 28}, {'azionista': 1553, 'quota': 72}]",88
4933,Owens Group,1981-11-26,"[{'azionista': 199, 'quota': 9}, {'azionista': 1393, 'quota': 91}]",4
4934,"Rice, Smith and Raymond",1997-12-16,"[{'azionista': 1403, 'quota': 39}, {'azionista': 1856, 'quota': 45}, {'azionista': 498, 'quota': 16}]",61
4935,Campbell-Leonard,1960-12-18,"[{'azionista': 1807, 'quota': 44}, {'azionista': 2244, 'quota': 52}, {'azionista': 648, 'quota': 4}]",67
4936,Garza-Willis,1982-08-21,"[{'azionista': 1860, 'quota': 81}, {'azionista': 2446, 'quota': 19}]",60
4937,"Frank, Reynolds and Hensley",1974-09-21,"[{'azionista': 135, 'quota': 83}, {'azionista': 1249, 'quota': 17}]",69
4938,Bruce-Cox,1978-09-24,"[{'azionista': 358, 'quota': 33}, {'azionista': 1741, 'quota': 67}]",86
4939,"Rose, Morales and Clark",1966-05-18,"[{'azionista': 770, 'quota': 30}, {'azionista': 1888, 'quota': 15}, {'azionista': 2435, 'quota': 45}, {'azionista': 2020, 'quota': 10}]",101
4940,Terry LLC,1996-11-28,"[{'azionista': 2311, 'quota': 99}, {'azionista': 618, 'quota': 1}]",0
4941,Higgins-Johnson,1968-06-08,"[{'azionista': 1251, 'quota': 41}, {'azionista': 2106, 'quota': 37}, {'azionista': 462, 'quota': 22}]",91
4942,"Tanner, Marquez and Lee",1986-03-13,"[{'azionista': 1308, 'quota': 70}, {'azionista': 1997, 'quota': 30}]",80
4943,"Torres, Kelley and Hansen",1967-11-25,"[{'azionista': 2223, 'quota': 91}, {'azionista': 468, 'quota': 9}]",81
4944,Orr PLC,1995-10-27,"[{'azionista': 1604, 'quota': 89}, {'azionista': 905, 'quota': 11}]",58
4945,Sims-Santos,1988-12-24,"[{'azionista': 1057, 'quota': 9}, {'azionista': 1299, 'quota': 35}, {'azionista': 2320, 'quota': 56}]",60
4946,Moreno-Bell,1983-05-25,"[{'azionista': 2327, 'quota': 52}, {'azionista': 607, 'quota': 48}]",4
4947,"Miles, Galvan and Ryan",1980-01-19,"[{'azionista': 2183, 'quota': 39}, {'azionista': 2393, 'quota': 21}, {'azionista': 1823, 'quota': 40}]",82
4948,"Webb, Martinez and Lamb",1980-07-23,"[{'azionista': 1340, 'quota': 10}, {'azionista': 932, 'quota': 90}]",81
4949,Davis-Terry,1968-07-05,"[{'azionista': 134, 'quota': 75}, {'azionista': 45, 'quota': 1}, {'azionista': 1448, 'quota': 24}]",35
4950,Cisneros-Williams,1960-08-11,"[{'azionista': 1377, 'quota': 76}, {'azionista': 701, 'quota': 24}]",44
4951,"Melendez, Hickman and Strong",1963-07-23,"[{'azionista': 2416, 'quota': 41}, {'azionista': 2386, 'quota': 22}, {'azionista': 275, 'quota': 37}]",32
4952,"Mendez, Wright and Simon",1998-12-02,"[{'azionista': 112, 'quota': 35}, {'azionista': 1437, 'quota': 65}]",11
4953,Sheppard-Lee,1990-02-27,"[{'azionista': 2490, 'quota': 82}, {'azionista': 144, 'quota': 18}]",3
4954,Edwards-Davis,1973-04-23,"[{'azionista': 1913, 'quota': 49}, {'azionista': 2119, 'quota': 51}]",75
4955,Brown-Washington,1993-02-06,"[{'azionista': 354, 'quota': 19}, {'azionista': 1280, 'quota': 23}, {'azionista': 1610, 'quota': 5}, {'azionista': 1775, 'quota': 53}]",103
4956,Reynolds-Reese,1988-04-12,"[{'azionista': 327, 'quota': 61}, {'azionista': 1818, 'quota': 25}, {'azionista': 541, 'quota': 12}, {'azionista': 670, 'quota': 2}]",72
4957,Kennedy-Walker,1984-07-08,"[{'azionista': 2321, 'quota': 19}, {'azionista': 1285, 'quota': 24}, {'azionista': 848, 'quota': 37}, {'azionista': 1688, 'quota': 20}]",46
4958,"Hernandez, Carroll and Anderson",1973-04-15,"[{'azionista': 2075, 'quota': 76}, {'azionista': 138, 'quota': 24}]",2
4959,Aguilar-Berg,1965-08-10,"[{'azionista': 630, 'quota': 48}, {'azionista': 160, 'quota': 12}, {'azionista': 1406, 'quota': 33}, {'azionista': 944, 'quota': 7}]",59
4960,"Salas, Jones and Rodriguez",1974-06-07,"[{'azionista': 1748, 'quota': 91}, {'azionista': 1981, 'quota': 9}]",87
4961,"Oliver, Johnson and Landry",1991-10-11,"[{'azionista': 1743, 'quota': 94}, {'azionista': 1958, 'quota': 6}]",84
4962,Buchanan PLC,1995-09-20,"[{'azionista': 2118, 'quota': 92}, {'azionista': 914, 'quota': 8}]",31
4963,Martin Ltd,1986-07-10,"[{'azionista': 537, 'quota': 28}, {'azionista': 688, 'quota': 72}]",44
4964,Sanchez and Sons,1980-10-11,"[{'azionista': 279, 'quota': 65}, {'azionista': 2459, 'quota': 35}]",94
4965,Cruz-Brooks,1998-12-06,"[{'azionista': 67, 'quota': 75}, {'azionista': 2426, 'quota': 18}, {'azionista': 1761, 'quota': 7}]",93
4966,Thomas-Dougherty,1965-10-22,"[{'azionista': 112, 'quota': 73}, {'azionista': 1142, 'quota': 27}]",20
4967,Fisher-Howard,1963-02-16,"[{'azionista': 1935, 'quota': 43}, {'azionista': 900, 'quota': 28}, {'azionista': 692, 'quota': 19}, {'azionista': 2336, 'quota': 10}]",8
4968,Mckenzie Group,1977-06-29,"[{'azionista': 1835, 'quota': 25}, {'azionista': 58, 'quota': 75}]",41
4969,Allison-Zavala,1976-01-04,"[{'azionista': 2298, 'quota': 20}, {'azionista': 2324, 'quota': 13}, {'azionista': 1944, 'quota': 67}]",91
4970,Rojas-Davidson,1989-06-29,"[{'azionista': 719, 'quota': 38}, {'azionista': 886, 'quota': 42}, {'azionista': 1128, 'quota': 20}]",32
4971,Harris-David,1993-05-10,"[{'azionista': 958, 'quota': 42}, {'azionista': 817, 'quota': 58}]",11
4972,Pena PLC,1965-07-06,"[{'azionista': 1802, 'quota': 7}, {'azionista': 621, 'quota': 62}, {'azionista': 1654, 'quota': 31}]",73
4973,Harris-Johnson,1982-12-02,"[{'azionista': 2139, 'quota': 25}, {'azionista': 363, 'quota': 75}]",44
4974,"Day, Porter and Martin",1976-07-10,"[{'azionista': 196, 'quota': 14}, {'azionista': 1500, 'quota': 29}, {'azionista': 980, 'quota': 57}]",22
4975,"Nolan, Lee and Davis",1976-09-07,"[{'azionista': 887, 'quota': 74}, {'azionista': 1359, 'quota': 26}]",81
4976,Reed-Baker,1960-04-26,"[{'azionista': 1977, 'quota': 95}, {'azionista': 421, 'quota': 5}]",95
4977,"Bowen, Wright and Roberts",1989-11-26,"[{'azionista': 2235, 'quota': 1}, {'azionista': 1632, 'quota': 95}, {'azionista': 281, 'quota': 4}]",57
4978,"Olsen, Matthews and Beck",1974-01-10,"[{'azionista': 1074, 'quota': 98}, {'azionista': 259, 'quota': 2}]",92
4979,Huerta PLC,1977-10-06,"[{'azionista': 718, 'quota': 78}, {'azionista': 1212, 'quota': 22}]",48
4980,Watson LLC,1984-07-28,"[{'azionista': 2060, 'quota': 9}, {'azionista': 225, 'quota': 81}, {'azionista': 2002, 'quota': 10}]",22
4981,"Cox, Boyd and Snyder",1965-12-06,"[{'azionista': 2188, 'quota': 53}, {'azionista': 139, 'quota': 47}]",53
4982,Hale-Key,1996-07-24,"[{'azionista': 2188, 'quota': 4}, {'azionista': 1728, 'quota': 25}, {'azionista': 178, 'quota': 5}, {'azionista': 483, 'quota': 38}, {'azionista': 512, 'quota': 28}]",6
4983,"Hill, Chan and Mclaughlin",1989-09-11,"[{'azionista': 1929, 'quota': 34}, {'azionista': 1433, 'quota': 66}]",27
4984,Stewart Group,1970-06-11,"[{'azionista': 767, 'quota': 34}, {'azionista': 1907, 'quota': 1}, {'azionista': 730, 'quota': 41}, {'azionista': 1938, 'quota': 24}]",43
4985,Brown LLC,1961-07-19,"[{'azionista': 1463, 'quota': 80}, {'azionista': 1642, 'quota': 20}]",90
4986,Ortiz PLC,1990-02-15,"[{'azionista': 1761, 'quota': 65}, {'azionista': 2259, 'quota': 35}]",37
4987,"Campbell, Smith and Stevenson",1965-08-25,"[{'azionista': 2078, 'quota': 100}]",15
4988,Valenzuela Ltd,1983-02-09,"[{'azionista': 11, 'quota': 66}, {'azionista': 798, 'quota': 34}]",70
4989,Grimes PLC,1974-04-01,"[{'azionista': 734, 'quota': 77}, {'azionista': 0, 'quota': 23}]",101
4990,Mcmahon Group,1988-09-18,"[{'azionista': 1026, 'quota': 67}, {'azionista': 1580, 'quota': 33}]",70
4991,Figueroa and Sons,1971-01-02,"[{'azionista': 2281, 'quota': 97}, {'azionista': 2361, 'quota': 3}]",66
4992,Davidson-Green,1974-06-26,"[{'azionista': 199, 'quota': 92}, {'azionista': 588, 'quota': 8}]",43
4993,"Jones, Allen and Miller",1988-11-23,"[{'azionista': 1739, 'quota': 68}, {'azionista': 1669, 'quota': 3}, {'azionista': 188, 'quota': 29}]",26
4994,Johnson Group,1987-11-11,"[{'azionista': 2398, 'quota': 26}, {'azionista': 854, 'quota': 37}, {'azionista': 2091, 'quota': 36}, {'azionista': 772, 'quota': 1}]",20
4995,Wilkinson-Bridges,1989-11-22,"[{'azionista': 1857, 'quota': 86}, {'azionista': 1340, 'quota': 14}]",69
4996,Franklin-Mcfarland,1991-02-19,"[{'azionista': 238, 'quota': 17}, {'azionista': 1616, 'quota': 31}, {'azionista': 970, 'quota': 52}]",15
4997,Armstrong Group,1964-12-14,"[{'azionista': 1390, 'quota': 12}, {'azionista': 1561, 'quota': 57}, {'azionista': 1706, 'quota': 25}, {'azionista': 616, 'quota': 6}]",5
4998,"Bass, Williams and Harrington",1995-09-02,"[{'azionista': 203, 'quota': 80}, {'azionista': 2497, 'quota': 20}]",30
4999,Palmer-Cannon,1972-10-23,"[{'azionista': 1371, 'quota': 52}, {'azionista': 687, 'quota': 48}]",14
5000,"Carpenter, Reed and Suarez",1988-12-02,"[{'azionista': 2208, 'quota': 95}, {'azionista': 1211, 'quota': 5}]",36
5001,Fisher-Krueger,1963-08-06,"[{'azionista': 1583, 'quota': 40}, {'azionista': 785, 'quota': 31}, {'azionista': 69, 'quota': 28}, {'azionista': 1418, 'quota': 1}]",65
5002,James-Flynn,1992-06-06,"[{'azionista': 1862, 'quota': 61}, {'azionista': 882, 'quota': 16}, {'azionista': 1633, 'quota': 23}]",45
5003,Moreno-Perez,1974-05-27,"[{'azionista': 1573, 'quota': 86}, {'azionista': 1988, 'quota': 14}]",76
5004,Robinson Group,1977-02-23,"[{'azionista': 246, 'quota': 5}, {'azionista': 1874, 'quota': 40}, {'azionista': 628, 'quota': 15}, {'azionista': 152, 'quota': 40}]",93
5005,"Nash, Krause and Phillips",1966-11-11,"[{'azionista': 1535, 'quota': 28}, {'azionista': 525, 'quota': 72}]",49
5006,"Henderson, Chavez and Cunningham",1994-10-03,"[{'azionista': 1834, 'quota': 33}, {'azionista': 218, 'quota': 67}]",46
5007,Moreno-Hubbard,1985-01-03,"[{'azionista': 823, 'quota': 100}]",36
5008,"Rose, Orr and Ray",1960-04-01,"[{'azionista': 1957, 'quota': 70}, {'azionista': 2150, 'quota': 11}, {'azionista': 1460, 'quota': 19}]",43
5009,"Aguilar, Cantrell and Massey",1975-01-07,"[{'azionista': 1426, 'quota': 35}, {'azionista': 2284, 'quota': 43}, {'azionista': 347, 'quota': 22}]",38
5010,Dillon Inc,1985-07-15,"[{'azionista': 1568, 'quota': 27}, {'azionista': 1082, 'quota': 31}, {'azionista': 2084, 'quota': 10}, {'azionista': 1419, 'quota': 32}]",55
5011,"Fuller, Rubio and White",1983-08-07,"[{'azionista': 1119, 'quota': 87}, {'azionista': 2100, 'quota': 13}]",26
5012,Kirby-Bell,1984-07-29,"[{'azionista': 995, 'quota': 7}, {'azionista': 2292, 'quota': 11}, {'azionista': 1899, 'quota': 51}, {'azionista': 456, 'quota': 31}]",80
5013,Boyle LLC,1972-05-13,"[{'azionista': 1826, 'quota': 14}, {'azionista': 1985, 'quota': 2}, {'azionista': 1898, 'quota': 84}]",50
5014,Serrano-Lowery,1991-07-02,"[{'azionista': 883, 'quota': 15}, {'azionista': 2480, 'quota': 46}, {'azionista': 1091, 'quota': 39}]",103
5015,"Nielsen, Garner and Reed",1990-03-07,"[{'azionista': 2166, 'quota': 57}, {'azionista': 168, 'quota': 43}]",23
5016,Wong Ltd,1991-12-09,"[{'azionista': 1412, 'quota': 12}, {'azionista': 916, 'quota': 17}, {'azionista': 151, 'quota': 71}]",79
5017,Mendez Inc,1976-10-25,"[{'azionista': 1539, 'quota': 41}, {'azionista': 1924, 'quota': 51}, {'azionista': 1073, 'quota': 8}]",45
5018,"Moore, Cortez and Butler",1987-08-08,"[{'azionista': 553, 'quota': 35}, {'azionista': 582, 'quota': 65}]",0
5019,Morris-Harrison,1976-04-02,"[{'azionista': 1347, 'quota': 86}, {'azionista': 2279, 'quota': 14}]",39
5020,"Warner, Wright and Williams",1975-08-23,"[{'azionista': 1931, 'quota': 59}, {'azionista': 934, 'quota': 41}]",37
5021,"Rivera, Ramirez and Butler",1993-05-09,"[{'azionista': 2052, 'quota': 87}, {'azionista': 412, 'quota': 6}, {'azionista': 952, 'quota': 7}]",81
5022,"Arnold, Maldonado and Wiley",1971-02-18,"[{'azionista': 899, 'quota': 12}, {'azionista': 997, 'quota': 80}, {'azionista': 1579, 'quota': 1}, {'azionista': 84, 'quota': 7}]",87
5023,Knight-Crane,1984-08-16,"[{'azionista': 101, 'quota': 23}, {'azionista': 1824, 'quota': 77}]",77
5024,Jennings-Taylor,1986-11-09,"[{'azionista': 1, 'quota': 25}, {'azionista': 561, 'quota': 75}]",83
5025,"Stewart, Jones and Harrell",1964-07-10,"[{'azionista': 507, 'quota': 8}, {'azionista': 2363, 'quota': 72}, {'azionista': 172, 'quota': 20}]",55
5026,Benson-Anderson,1997-05-12,"[{'azionista': 645, 'quota': 55}, {'azionista': 406, 'quota': 21}, {'azionista': 1955, 'quota': 24}]",95
5027,Casey-Stanley,1993-05-27,"[{'azionista': 121, 'quota': 78}, {'azionista': 127, 'quota': 22}]",67
5028,"Khan, Johnson and Perry",1998-08-22,"[{'azionista': 2422, 'quota': 83}, {'azionista': 2351, 'quota': 17}]",64
5029,Mullins-Taylor,1973-11-07,"[{'azionista': 1826, 'quota': 78}, {'azionista': 2280, 'quota': 22}]",72
5030,"Patton, Barker and Henderson",1992-06-08,"[{'azionista': 86, 'quota': 9}, {'azionista': 1637, 'quota': 59}, {'azionista': 118, 'quota': 27}, {'azionista': 203, 'quota': 2}, {'azionista': 369, 'quota': 3}]",52
5031,Ray-Vargas,1962-11-26,"[{'azionista': 83, 'quota': 43}, {'azionista': 75, 'quota': 47}, {'azionista': 2246, 'quota': 9}, {'azionista': 2361, 'quota': 1}]",48
5032,Williams-Cole,1984-09-28,"[{'azionista': 1697, 'quota': 94}, {'azionista': 394, 'quota': 6}]",44
5033,Stephens PLC,1992-04-07,"[{'azionista': 1744, 'quota': 65}, {'azionista': 1784, 'quota': 35}]",17
5034,"Clements, Maynard and Martinez",1996-12-28,"[{'azionista': 2204, 'quota': 34}, {'azionista': 714, 'quota': 22}, {'azionista': 1717, 'quota': 33}, {'azionista': 1249, 'quota': 4}, {'azionista': 42, 'quota': 7}]",3
5035,Sloan-Miller,1995-12-28,"[{'azionista': 1246, 'quota': 56}, {'azionista': 1497, 'quota': 44}]",0
5036,Taylor Inc,1983-01-31,"[{'azionista': 1793, 'quota': 92}, {'azionista': 1521, 'quota': 8}]",39
5037,Escobar-Casey,1992-11-17,"[{'azionista': 2007, 'quota': 91}, {'azionista': 220, 'quota': 9}]",87
5038,"Huber, Wilson and Carson",1968-04-26,"[{'azionista': 837, 'quota': 82}, {'azionista': 1717, 'quota': 18}]",74
5039,Brewer Inc,1977-07-09,"[{'azionista': 1030, 'quota': 24}, {'azionista': 493, 'quota': 23}, {'azionista': 2079, 'quota': 37}, {'azionista': 78, 'quota': 16}]",94
5040,"Conway, Wall and White",1962-07-30,"[{'azionista': 25, 'quota': 75}, {'azionista': 1502, 'quota': 25}]",30
5041,Greene-Reynolds,1982-09-12,"[{'azionista': 2393, 'quota': 89}, {'azionista': 1209, 'quota': 6}, {'azionista': 1541, 'quota': 5}]",53
5042,Wagner and Sons,1994-10-10,"[{'azionista': 2373, 'quota': 46}, {'azionista': 1210, 'quota': 54}]",96
5043,Rogers Ltd,1977-01-25,"[{'azionista': 1768, 'quota': 75}, {'azionista': 1812, 'quota': 25}]",15
5044,Kent-Chang,1990-08-25,"[{'azionista': 2219, 'quota': 47}, {'azionista': 1662, 'quota': 53}]",91
5045,"Avery, Montgomery and Johnson",1987-01-18,"[{'azionista': 1171, 'quota': 92}, {'azionista': 491, 'quota': 8}]",89
5046,Martin-Wang,1987-06-30,"[{'azionista': 2331, 'quota': 47}, {'azionista': 1165, 'quota': 11}, {'azionista': 1383, 'quota': 19}, {'azionista': 715, 'quota': 23}]",45
5047,Hubbard-Fox,1994-08-25,"[{'azionista': 844, 'quota': 63}, {'azionista': 781, 'quota': 37}]",46
5048,Fuller LLC,1974-01-20,"[{'azionista': 903, 'quota': 59}, {'azionista': 1330, 'quota': 41}]",73
5049,Jones-Reed,1968-04-17,"[{'azionista': 1821, 'quota': 74}, {'azionista': 670, 'quota': 26}]",80
5050,"Salas, Wright and Torres",1998-04-15,"[{'azionista': 411, 'quota': 100}]",0
5051,"Nunez, Wheeler and Wilson",1997-02-25,"[{'azionista': 1341, 'quota': 33}, {'azionista': 1700, 'quota': 67}]",88
5052,Macias-Martinez,1973-11-07,"[{'azionista': 2201, 'quota': 27}, {'azionista': 872, 'quota': 73}]",33
5053,Gomez Inc,1987-11-16,"[{'azionista': 2002, 'quota': 41}, {'azionista': 340, 'quota': 59}]",66
5054,Kane-Miller,1992-05-25,"[{'azionista': 381, 'quota': 93}, {'azionista': 194, 'quota': 3}, {'azionista': 29, 'quota': 4}]",22
5055,"Lewis, Anderson and Gordon",1977-05-13,"[{'azionista': 82, 'quota': 76}, {'azionista': 2287, 'quota': 24}]",27
