id,codice_transazione,importo,emittente,beneficiario,banca,data
1213,722214,749134.87,7356,3937,86,2012-04-19
1214,179738,601879.04,630,9339,62,2014-07-11
1215,195430,384577.71,1607,446,21,2002-05-06
1216,261307,536982.14,8498,7627,59,2008-09-12
1217,780775,722040.21,3291,1142,70,2006-09-11
1218,107121,807196.83,5990,6536,115,2016-12-12
1219,410080,908126.87,427,7248,36,2016-01-23
1220,988480,67025.38,4854,2100,114,2008-11-08
1221,466014,200975.16,1000,3207,97,2000-12-08
1222,329800,749304.64,1922,1206,85,2014-02-12
1223,541031,104322.35,3927,2648,88,2011-02-08
1224,311657,235372.28,3530,11593,16,2015-08-21
1225,598338,280181.15,5731,8615,13,2002-09-04
1226,98798,48331.48,255,5309,98,2005-08-24
1227,932985,521992.96,3175,6855,35,2015-04-09
1228,371407,731258.99,9075,12273,53,2003-07-05
1229,598580,716631.95,11625,12003,59,2021-08-18
1230,977796,937967.29,10631,1966,83,2002-09-06
1231,382073,456031.05,4048,5757,70,2013-09-17
1232,592994,504075.38,8524,6311,25,2015-01-13
1233,740318,554235.98,2262,9181,26,2018-11-15
1234,70058,62428.76,328,7790,52,2000-08-16
1235,918401,262562.46,10550,7461,105,2008-08-07
1236,434733,195202.22,662,6476,69,2020-06-24
1237,99637,126119.62,2598,11801,4,2016-01-12
1238,491898,939497.95,6364,9603,79,2010-01-17
1239,141794,942895.42,11380,6017,35,2005-04-13
1240,273227,851558.94,3917,5844,80,2017-12-29
1241,470513,568061.61,7182,3706,98,2017-02-15
1242,627254,504102.12,2672,4575,44,2007-08-22
1243,547880,943822.28,5580,11727,83,2013-12-17
1244,140687,75832.85,12002,11305,45,2007-06-25
1245,261206,919505.19,4986,11222,62,2006-06-26
1246,856745,6855.02,10482,9380,100,2005-07-13
1247,538022,427966.44,9997,4198,39,2002-11-30
1248,144199,300807.9,341,7218,9,2009-07-23
1249,803539,193256.54,5213,9452,94,2009-09-30
1250,952659,115671.45,1787,537,94,2001-06-13
1251,293333,429021.02,9575,3754,37,2019-01-19
1252,284535,480883.72,1651,9371,80,2012-07-09
1253,185302,219332.04,9697,7360,95,2022-01-29
1254,668722,665346.26,10420,11711,112,2004-01-18
1255,870284,724644.46,368,804,93,2019-07-07
1256,160026,512574.58,9780,11567,109,2009-04-17
1257,945464,526970.06,4280,12257,1,2011-07-14
1258,114183,878292.15,5318,7024,71,2012-02-16
1259,635272,149722.02,10605,11167,4,2005-08-13
1260,61635,930252.76,9018,9962,20,2002-01-15
1261,977595,786858.2,54,11838,34,2016-10-07
1262,642417,380642.31,4465,4296,24,2000-12-30
1263,739221,936155.36,5998,7072,110,2006-07-03
1264,166154,869210.44,4828,9284,107,2000-07-19
1265,53520,748889.71,4415,11099,4,2006-07-19
1266,456077,628793.16,9472,7155,68,2018-11-18
1267,776518,3719.68,4378,2807,5,2004-02-10
1268,42543,618118.7,8735,10472,16,2003-02-17
1269,288349,510987.5,8068,3524,69,2007-04-28
1270,80525,349228.56,10982,2094,79,2012-07-02
1271,617765,977706.69,3275,9937,68,2022-02-21
1272,683606,762397.92,2818,6456,70,2001-07-22
1273,289742,614470.19,5026,8887,85,2019-07-23
1274,663689,204079.63,3040,3552,94,2019-07-15
1275,452816,610232.99,11017,7177,56,2008-06-11
1276,612262,228855.64,3628,9118,51,2019-06-12
1277,781053,716493.01,4457,8118,98,2008-08-31
1278,388407,512420.62,7346,3802,4,2015-02-13
1279,681667,176707.4,503,7389,118,2003-04-05
1280,559446,775420.39,10027,4575,106,2020-10-18
1281,771063,766635.4,6122,1783,85,2009-11-30
1282,815063,673627.15,2246,11390,25,2015-05-18
1283,110821,476120.58,5797,7494,97,2006-10-01
1284,26865,4559.32,4480,8022,67,2012-11-20
1285,47647,464828.26,10913,4135,117,2002-11-13
1286,578447,424170.47,4742,2030,37,2020-07-20
1287,502172,406171.35,12454,613,39,2017-10-11
1288,378861,208432.58,6172,5788,66,2002-03-16
1289,753170,643685.42,8508,2226,86,2014-03-16
1290,671530,279174.01,787,9915,33,2009-04-07
1291,266196,63505.23,3381,5999,98,2014-05-22
1292,789921,271637.98,11522,1661,98,2015-03-17
1293,782973,601165.37,2538,9335,5,2010-08-07
1294,369352,497321.6,10060,7756,117,2013-08-30
1295,130671,480469.18,1364,11899,83,2008-02-07
1296,328789,451345.45,6271,2330,40,2005-12-17
1297,755878,315016.42,2624,8920,1,2006-02-21
1298,716031,555682.8,4284,3891,113,2011-07-29
1299,532263,889676.06,9184,2131,37,2016-03-30
1300,347313,244259.28,722,7380,105,2021-10-09
1301,332318,413114.77,5857,3994,119,2021-05-29
1302,417090,681494.06,4025,1529,89,2020-05-09
1303,428336,60653.05,3576,6366,84,2011-05-12
1304,42495,411927.18,10827,10695,31,2006-12-21
1305,350270,186380.23,10311,12319,8,2002-08-21
1306,746747,227751.27,12200,9868,12,2021-10-23
1307,217666,363575.17,7235,4017,9,2004-07-07
1308,221171,920242.62,7900,7786,22,2002-08-23
1309,689939,643428.46,3703,10917,109,2013-11-08
1310,247308,640925.48,11044,3583,26,2017-11-13
1311,966509,142031.22,417,36,64,2005-01-05
1312,490763,659318.3,12297,12195,110,2017-11-04
1313,555796,710482.53,5131,887,109,2001-04-01
1314,557863,564207.12,2639,6100,30,2015-10-16
1315,658711,592212.97,8117,12269,22,2011-12-23
1316,202728,182233.63,11927,12304,5,2014-02-28
1317,141321,497998.41,11845,3500,53,2008-10-27
1318,520800,949788.85,593,7186,7,2011-08-20
1319,121751,479678.83,5696,5619,32,2019-12-03
1320,363476,763721.34,3978,5198,115,2001-12-31
1321,530602,527453.97,7538,12318,27,2009-02-16
1322,969955,458962.75,5342,10438,28,2001-03-30
1323,152223,258115.67,7138,10653,105,2022-03-10
1324,291879,738842.12,6691,10741,72,2007-04-06
1325,737458,966563.03,1948,12328,90,2019-06-23
1326,107810,234391.83,7136,1477,103,2018-03-03
1327,338954,248625.07,2540,11003,94,2011-02-01
1328,492334,90114.24,10973,7523,107,2007-04-18
1329,25548,271774.7,10061,1669,2,2019-06-17
1330,706977,298334.32,6120,5173,64,2018-08-10
1331,535867,55311.17,6294,11510,81,2013-07-28
1332,843113,503176.72,9619,2706,115,2015-06-22
1333,921028,467590.59,8811,5897,65,2021-10-01
1334,478094,37817.48,6272,7895,27,2006-05-22
1335,801226,995060.95,11538,2429,1,2016-01-03
1336,10123,451692.93,3090,4246,79,2005-06-23
1337,295724,304023.37,1185,229,105,2014-10-30
1338,652503,183522.05,2670,8538,34,2003-10-01
1339,900275,487452.0,1177,6811,93,2022-04-04
1340,332270,446760.9,3017,8271,6,2005-07-08
1341,452144,537384.88,1232,5930,78,2010-10-22
1342,64805,556714.64,9985,11289,101,2003-09-02
1343,578085,448943.44,2249,5565,50,2002-06-08
1344,816752,621670.4,4506,11514,114,2005-03-18
1345,800123,760184.54,5514,7453,77,2014-01-05
1346,685458,748974.9,613,9065,56,2003-02-19
1347,168943,431888.56,3890,729,28,2014-06-11
1348,62608,605827.42,12340,6226,77,2000-05-16
1349,138857,125274.61,302,10396,3,2019-04-02
1350,70157,444757.01,11641,364,65,2012-05-12
1351,650899,931621.32,2096,5248,66,2004-10-22
1352,525143,621573.58,1600,3060,76,2020-06-30
1353,943549,75301.37,3107,3605,92,2008-09-06
1354,90184,714953.18,1486,6236,81,2020-12-11
1355,636817,292809.62,4481,6967,35,2021-10-30
1356,491615,672035.2,8802,12146,12,2021-01-12
1357,85642,554779.86,12446,4097,46,2010-04-17
1358,441746,330278.99,10954,11619,72,2001-02-12
1359,424632,770488.51,1359,11854,3,2004-05-15
1360,493728,545189.74,2228,496,109,2000-11-22
1361,468562,312873.0,4335,5248,61,2022-05-18
1362,695349,840390.3,11967,7571,107,2001-09-15
1363,455557,770991.69,10737,2747,27,2016-06-09
1364,665012,803773.76,10113,11989,45,2020-09-15
1365,537760,870907.48,4608,7869,62,2000-06-09
1366,404336,453730.86,6893,10151,58,2014-02-13
1367,419757,248379.4,10690,6929,109,2004-04-26
1368,259303,956911.23,10834,1024,98,2020-07-31
1369,654184,327895.14,8560,3900,13,2004-06-27
1370,127938,354825.43,11246,614,28,2010-03-28
1371,683495,311496.9,3859,9162,82,2004-11-05
1372,746277,732264.43,4522,8767,64,2002-05-25
1373,422167,318300.62,11076,42,5,2003-05-06
1374,315066,389654.92,7976,10514,65,2018-10-20
1375,948009,211356.93,2186,4049,112,2014-02-02
1376,278741,397059.83,4756,6258,48,2020-12-15
1377,613596,178498.41,6615,7588,36,2002-10-09
1378,341253,204322.41,11652,5543,87,2008-02-19
1379,85724,366164.11,1845,11490,21,2011-10-14
1380,994298,176034.41,4850,3284,56,2021-11-10
1381,968872,514257.96,3787,2660,35,2020-04-24
1382,211965,406017.91,11299,3942,54,2007-09-06
1383,138718,529017.6,1785,12340,34,2000-09-25
1384,426834,323312.04,1649,10741,48,2021-04-23
1385,205781,558489.31,4565,10577,87,2000-02-29
1386,181546,769097.99,608,9925,74,2011-08-30
1387,407043,684471.23,1265,10959,25,2002-11-25
1388,9184,424388.58,9670,9254,38,2011-02-17
1389,133672,103967.85,6539,4225,107,2017-07-17
1390,245566,139903.57,460,2375,50,2006-01-17
1391,80914,517435.02,8391,4076,78,2009-09-09
1392,119316,313763.61,3249,401,81,2013-08-19
1393,923523,369835.75,12102,737,66,2004-10-20
1394,885435,421645.6,7965,5494,53,2006-05-11
1395,67114,38288.25,2591,5254,88,2012-08-19
1396,872856,177911.06,4286,11859,87,2006-04-28
1397,709599,867868.91,2069,3138,24,2015-07-16
1398,995573,688759.4,8769,7061,54,2003-02-10
1399,571349,872647.97,8893,10756,109,2002-06-19
1400,521979,862418.38,2868,9574,111,2016-10-06
1401,586544,377607.67,9039,204,9,2010-12-13
1402,769093,450843.92,7527,9294,59,2017-03-21
1403,323773,242445.6,8522,10970,48,2004-02-02
1404,897954,411675.25,11765,1061,5,2021-12-02
1405,400109,121219.82,10153,9967,15,2002-09-30
1406,74028,868259.25,12078,4312,77,2003-10-15
1407,460078,406172.81,2200,10468,84,2005-11-06
1408,29325,872822.85,8986,8580,16,2001-09-25
1409,74618,121768.92,10871,2386,89,2015-03-18
1410,25594,297405.22,2831,455,76,2014-05-21
1411,369221,469486.59,725,4300,58,2013-01-10
1412,434942,203463.8,8563,9635,7,2004-02-11
1413,870089,64718.06,6623,11184,85,2008-04-29
1414,722132,89730.09,9773,9304,100,2020-10-18
1415,692060,247126.17,4201,627,9,2007-11-02
1416,582697,736870.05,3159,9826,81,2007-02-05
1417,293695,521182.96,5559,217,102,2000-01-26
1418,377211,321216.31,9497,5973,76,2015-07-10
1419,182080,243711.01,9497,11620,107,2013-03-31
1420,9843,620403.79,1001,7344,105,2011-12-22
1421,797401,643319.46,11575,10297,95,2002-10-29
1422,535762,951896.29,6190,8478,68,2013-02-16
1423,356479,867267.24,7410,8893,71,2011-08-07
1424,640908,365058.14,8053,2765,6,2000-08-10
1425,718308,956693.04,6454,4382,71,2020-11-28
1426,602168,546550.64,246,12174,65,2007-05-04
1427,340150,110721.33,9154,2501,103,2001-08-24
1428,155919,669702.29,9464,854,66,2014-07-03
1429,343130,553501.14,2110,9102,55,2013-02-07
1430,56639,431390.48,3738,11920,39,2016-08-05
1431,481451,629181.75,1497,10962,93,2013-11-02
1432,728859,280650.73,5859,1137,21,2001-01-30
1433,608194,545056.41,11797,217,103,2014-06-18
1434,807102,679067.03,6560,11829,19,2012-04-22
1435,315041,660507.81,5610,5181,22,2014-06-07
1436,821818,953806.58,6361,1531,50,2000-01-22
1437,83005,45845.39,8944,6516,20,2009-05-24
1438,885201,394970.94,10481,4603,86,2014-09-02
1439,87564,954382.44,8304,127,13,2008-12-10
1440,870969,708695.63,8556,9986,24,2020-07-01
1441,332412,536595.21,2924,2269,26,2012-09-29
1442,810969,46476.2,774,9364,35,2001-12-29
1443,318415,324717.98,9903,10136,18,2016-09-26
1444,457512,968551.91,8397,7071,43,2002-08-21
1445,134716,207077.98,7283,2576,106,2004-08-19
1446,563965,692251.51,11471,2929,94,2011-12-10
1447,609435,98052.96,8866,6315,60,2014-07-10
1448,865589,739526.08,9553,9084,112,2018-05-25
1449,324633,813854.16,5266,2088,69,2011-06-18
1450,226396,329909.59,9260,347,55,2019-09-18
1451,50700,732078.47,3684,10395,100,2009-10-02
1452,879084,970528.05,11784,7391,47,2018-08-10
1453,301224,844506.15,7847,1666,90,2011-02-14
1454,433198,224244.77,793,8885,110,2009-12-22
1455,772220,94255.6,3175,9403,33,2012-05-29
1456,283762,308259.53,10208,9742,53,2009-04-21
1457,859537,928306.29,1087,7901,69,2006-03-07
1458,669192,922868.08,7988,1613,8,2017-11-28
1459,512153,641740.49,11979,4520,111,2007-11-05
1460,894087,847288.41,2553,2785,26,2006-12-03
1461,542556,929137.28,6605,1991,62,2008-11-08
1462,596854,506187.59,1421,5447,74,2016-11-14
1463,165948,965573.78,4894,8665,25,2009-09-22
1464,194551,313695.42,10139,11773,38,2015-03-11
1465,205508,207232.61,2754,202,37,2003-09-01
1466,864177,580943.03,2565,1217,44,2017-05-26
1467,409533,433053.96,4499,3250,98,2013-02-18
1468,658635,875545.79,9009,8528,114,2022-04-25
1469,981820,119014.09,6591,2771,10,2013-06-10
1470,133576,206355.26,1036,10413,17,2016-10-07
1471,826343,387509.86,10271,5810,93,2002-11-26
1472,631561,416833.02,10835,1700,92,2016-07-12
1473,597066,666348.9,7430,1315,108,2019-06-06
1474,676285,704761.02,11168,10465,67,2007-04-10
1475,199214,387498.1,3882,5145,1,2007-11-15
1476,844546,826474.02,6273,4255,89,2003-06-03
1477,828058,411447.22,9802,1971,106,2008-02-27
1478,478198,870478.77,3184,2953,32,2017-01-14
1479,942396,718343.56,2190,8027,116,2007-06-08
1480,14546,769233.27,6923,10146,118,2012-10-20
1481,463991,855294.83,3247,11462,97,2006-09-04
1482,925404,522414.25,7412,10693,119,2000-10-14
1483,444998,14999.67,9831,10364,42,2018-02-01
1484,369247,729800.25,7599,9139,52,2001-08-13
1485,660720,62250.12,6051,7857,77,2018-02-19
1486,459406,664478.04,9319,2398,43,2003-04-06
1487,653639,374782.66,6985,8406,88,2000-10-25
1488,334237,124478.22,10463,3778,77,2012-09-02
1489,526170,326880.83,1097,10976,34,2004-10-06
1490,65668,649027.11,10020,10073,108,2012-03-16
1491,265592,427914.99,7426,1746,105,2006-05-24
1492,399350,75156.36,1780,607,11,2000-04-23
1493,114622,501350.28,9089,9929,35,2017-02-24
1494,409775,592139.3,10623,8101,34,2006-01-21
1495,150485,171694.22,10093,4352,15,2011-05-14
1496,334803,13840.66,6178,906,47,2013-04-26
1497,169557,38737.43,3839,1029,107,2000-09-25
1498,797723,967774.83,4492,11070,56,2017-09-20
1499,761205,978339.83,10904,1829,19,2019-03-09
1500,429965,999576.51,1219,6900,12,2005-11-09
1501,561382,727448.57,5218,8368,107,2014-08-14
1502,800024,81983.75,8830,7423,68,2019-04-26
1503,932967,378549.88,5276,2811,70,2007-02-04
1504,187676,551096.99,9422,6217,35,2007-06-23
1505,642044,959714.05,5445,2063,3,2003-12-12
1506,819236,542298.65,6083,12106,6,2016-08-31
1507,878639,916565.71,1738,1407,23,2008-05-19
1508,818502,801656.85,5570,11481,80,2001-09-05
1509,152194,963399.01,7308,6880,19,2005-10-18
1510,873164,467916.52,5693,7492,32,2020-11-28
1511,942267,248972.8,7718,1380,103,2008-04-12
1512,259405,517489.76,2251,5781,27,2020-03-21
1513,175891,658552.54,10136,6512,85,2017-12-16
1514,744504,825015.38,10521,11453,113,2007-02-18
1515,848973,1400.23,4635,9161,50,2012-04-24
1516,452175,598116.26,1620,11013,15,2013-01-10
1517,294494,131062.22,5408,7218,56,2013-03-29
1518,631260,154078.3,11922,10241,74,2012-02-14
1519,976302,486542.65,11340,5701,80,2006-02-11
1520,996391,91537.29,8026,9181,14,2002-03-19
1521,398862,425897.78,10458,1152,46,2011-02-08
1522,268667,491220.13,8790,8659,85,2005-06-18
1523,49218,186280.92,2612,11525,50,2013-03-08
1524,891377,752056.8,1244,2389,75,2022-04-01
1525,262054,355643.23,4720,3377,88,2019-01-07
1526,385217,51038.63,11507,5527,88,2003-02-23
1527,247790,50166.44,9446,2686,64,2010-12-31
1528,248320,267322.19,9212,4653,13,2012-08-28
1529,487575,215040.57,6132,4692,119,2014-02-22
1530,565887,80864.05,619,9123,55,2015-09-26
1531,422422,142169.06,11683,6440,30,2017-02-11
1532,932800,327124.66,7797,5391,12,2017-09-21
1533,54434,271165.56,8777,10313,16,2005-01-29
1534,884596,400921.7,9658,11323,111,2006-07-15
1535,380283,4589.28,7565,928,39,2008-03-03
1536,173766,872806.39,2054,6088,17,2019-04-30
1537,45669,343309.37,8257,2210,79,2009-09-02
1538,104325,861392.32,5433,5414,99,2019-06-21
1539,782352,323753.95,3686,495,99,2007-11-21
1540,998855,260734.61,8951,4779,59,2008-11-18
1541,517002,204387.61,5317,6390,20,2009-05-29
1542,24667,110108.22,998,7702,91,2016-04-08
1543,782503,597779.91,6054,5684,15,2015-03-02
1544,978720,930977.16,969,2962,25,2006-01-13
1545,449811,670189.89,10407,3216,101,2020-01-21
1546,947637,334036.51,1035,4255,82,2019-08-29
1547,483927,222377.38,11296,478,86,2013-04-19
1548,189706,63058.17,5692,10398,70,2008-04-28
1549,141509,326867.1,7818,4426,65,2022-04-15
1550,167056,394695.72,3044,10740,109,2007-04-01
1551,786883,934051.95,9133,1999,55,2005-06-28
1552,352197,490266.05,3219,375,103,2017-12-19
1553,661352,625833.68,2031,7913,47,2016-07-07
1554,690792,958204.19,2084,3885,87,2005-07-18
1555,41229,583094.4,10121,2620,63,2002-04-01
1556,179824,425796.52,12198,666,19,2011-03-25
1557,786241,471386.95,5773,2404,54,2012-01-13
1558,595032,65216.1,8135,12104,97,2015-08-05
1559,168867,275330.19,5761,4712,117,2015-02-01
1560,240813,245815.21,10066,5225,37,2021-09-05
1561,106584,455806.33,5332,2133,4,2010-01-04
1562,661547,811114.54,7940,7677,35,2014-05-28
1563,355874,652299.41,3907,6768,62,2004-09-23
1564,641593,623529.62,6457,8404,49,2019-02-28
1565,591053,996023.52,2286,6890,20,2008-09-18
1566,212056,406997.69,3308,2443,84,2002-08-18
1567,812022,314942.58,3610,2054,95,2008-12-09
1568,544775,517972.21,6160,405,8,2007-03-01
1569,504281,85010.23,9209,7610,64,2001-12-01
1570,907862,99671.68,4210,12037,18,2006-04-27
1571,686713,958525.75,9882,9905,53,2019-07-30
1572,779627,838305.51,8836,6920,8,2001-11-08
1573,691899,891796.02,813,7588,17,2003-03-30
1574,966321,218648.64,12495,4821,69,2008-10-27
1575,161220,99496.7,237,9185,18,2007-01-04
1576,993326,728766.83,1688,5985,62,2007-06-27
1577,989064,267859.64,977,2588,10,2019-08-14
1578,842941,858444.05,5376,4019,75,2015-11-03
1579,532302,587690.16,11,8324,97,2020-12-07
1580,768901,149572.95,10030,4135,52,2002-02-08
1581,38148,301849.11,1169,10512,91,2009-08-10
1582,99866,936968.94,2660,11832,0,2015-06-21
1583,654564,494125.91,10441,3626,19,2016-08-18
1584,637818,149486.93,1390,5910,9,2020-09-12
1585,477202,938990.03,8268,8297,5,2016-12-19
1586,228485,484108.97,4419,7092,28,2003-05-15
1587,358105,223142.64,4827,3773,17,2004-06-30
1588,543528,654615.46,9007,11275,57,2011-11-02
1589,858743,546753.53,2163,7229,93,2013-11-20
1590,171494,492106.12,622,2751,56,2000-03-25
1591,959971,205563.97,2636,11609,36,2004-08-29
1592,488282,742578.87,8062,6411,25,2022-03-19
1593,941727,619399.82,8680,10059,117,2008-03-27
1594,106028,403239.49,679,3133,4,2005-07-30
1595,204473,941215.39,3299,5051,9,2005-06-29
1596,558071,151380.52,5413,5559,69,2011-11-20
1597,24774,495693.13,5257,8901,99,2020-08-24
1598,495099,376907.32,8807,9556,55,2012-06-28
1599,754056,706765.14,8888,2761,77,2008-09-18
1600,811588,283046.92,4832,4733,78,2003-09-11
1601,445295,592143.98,11232,6555,55,2015-07-15
1602,178559,798003.23,9058,7885,107,2013-10-09
1603,824868,968980.98,11390,12375,96,2008-08-14
1604,642941,766822.7,6264,3778,114,2014-09-07
1605,145135,951497.46,9880,11416,62,2001-10-10
1606,763419,234229.62,5963,9351,59,2004-12-25
1607,627210,967690.05,7760,7729,19,2000-12-19
1608,77041,591904.49,4661,4524,93,2015-07-23
1609,438455,581125.76,12066,2308,18,2006-12-20
1610,952251,329289.72,7369,945,11,2004-03-23
1611,183302,258153.89,6123,78,106,2018-02-26
1612,210476,658664.0,4138,6330,105,2011-06-20
1613,202867,861666.53,11313,9153,3,2001-09-08
1614,779160,669744.38,3118,1852,93,2022-03-09
1615,817424,355837.53,348,11797,13,2009-07-07
1616,907540,586827.93,5827,2034,21,2021-11-20
1617,87024,380697.57,6884,6754,75,2022-01-30
1618,600866,189700.65,7489,4595,76,2014-07-08
1619,85840,839471.27,9358,3843,19,2000-09-17
1620,234341,730269.75,8042,2388,40,2002-03-27
1621,600124,281166.7,6773,7895,54,2004-11-29
1622,772840,337250.09,1008,9042,65,2017-08-01
1623,965079,264891.98,8852,12333,42,2019-05-01
1624,710501,97666.26,10560,8954,109,2009-02-12
1625,657197,345773.08,11860,8672,105,2010-11-29
1626,827262,588744.12,2578,3203,36,2014-10-21
1627,5163,760435.83,2277,11088,18,2005-07-03
1628,326874,474512.8,3281,3964,16,2003-01-29
1629,30433,850546.22,4177,2950,118,2008-10-12
1630,432745,508712.38,9323,3574,50,2004-09-26
1631,195916,740485.78,7831,790,72,2018-07-09
1632,9079,552573.99,2944,522,92,2013-11-29
1633,795377,142948.32,11731,11717,17,2008-09-01
1634,156330,601345.82,2416,383,58,2019-07-10
1635,393012,248935.68,8529,7171,62,2003-09-07
1636,617718,837864.57,6362,4392,46,2014-09-05
1637,750727,912309.19,8602,10216,73,2005-10-29
1638,825680,641184.54,2719,2291,94,2011-04-24
1639,288612,821766.6,777,10704,37,2021-09-13
1640,936318,985086.4,791,5363,53,2022-05-26
1641,884916,333392.53,34,4983,34,2010-02-09
1642,726354,737641.01,7252,8128,104,2000-10-13
1643,975769,942921.82,829,9919,65,2018-01-11
1644,934107,277380.58,2982,9347,104,2019-11-02
1645,166434,5917.5,6684,4483,31,2020-05-29
1646,4577,580714.86,161,4136,33,2013-08-06
1647,457295,233500.49,2578,6289,105,2013-07-27
1648,52103,444864.2,9067,6559,103,2012-07-13
1649,694910,836821.7,11752,2538,36,2008-11-23
1650,730635,828596.19,6924,4162,18,2011-07-14
1651,560304,782227.33,7967,4809,76,2012-08-05
1652,9429,16952.33,1215,3444,80,2012-09-28
1653,640113,957272.16,9856,7161,95,2021-11-22
1654,104712,931590.23,5908,225,96,2019-12-21
1655,935681,704747.54,3793,5973,13,2008-09-19
1656,304040,928340.85,8181,9570,1,2019-09-25
1657,123448,581705.0,3375,6684,34,2011-11-24
1658,858829,602763.23,7244,7855,12,2010-10-30
1659,777761,932683.56,9427,4855,39,2000-04-06
1660,54344,944223.69,10832,9981,114,2021-07-29
1661,563356,665518.63,11110,6648,60,2013-06-14
1662,551599,650998.65,9598,3870,74,2012-07-07
1663,231668,685950.52,11413,331,34,2016-01-03
1664,662966,651440.07,7919,11683,106,2016-12-08
1665,188541,285143.64,8433,11562,7,2004-05-15
1666,267136,442451.92,9229,7932,95,2012-04-16
1667,171865,307250.62,10299,2847,58,2009-02-11
1668,485007,980338.35,8290,10908,94,2011-12-10
1669,601727,640628.25,10949,388,65,2019-02-11
1670,798678,978537.99,11670,7287,38,2011-08-02
1671,474029,501196.74,10462,6592,55,2002-09-02
1672,223926,235994.44,3646,1643,104,2016-10-16
1673,46265,804597.44,4314,146,47,2011-07-13
1674,644756,652137.52,9405,3375,60,2020-01-16
1675,427832,555971.46,2592,703,14,2002-06-27
1676,650152,718675.65,8722,4260,37,2014-03-20
1677,407048,69042.52,2963,6046,23,2010-01-18
1678,274926,394534.74,7558,2282,4,2020-03-15
1679,76153,913763.59,3167,12107,16,2012-08-22
1680,277751,46049.19,8033,11019,117,2019-06-22
1681,402645,698214.68,10128,10547,113,2021-09-14
1682,67258,470054.93,10250,5820,114,2003-05-12
1683,769550,359604.25,11165,9387,33,2020-07-09
1684,483771,806120.71,9309,1141,55,2008-01-16
1685,163599,334410.17,1641,10199,100,2008-05-12
1686,229353,920210.35,8184,7474,67,2013-01-20
1687,93550,172240.51,7393,7608,51,2020-02-28
1688,553699,239483.03,3064,5691,63,2008-04-23
1689,647658,447061.63,7188,1091,2,2003-01-18
1690,745897,34472.23,4534,4684,78,2014-09-11
1691,491323,691148.01,10464,6785,87,2018-08-06
1692,607301,473148.44,8550,438,40,2017-09-26
1693,445350,849102.41,9683,10583,119,2020-07-15
1694,908573,797584.81,7795,4648,48,2001-10-23
1695,28080,690219.19,2578,2325,14,2015-08-27
1696,108964,117143.92,12195,10405,80,2009-08-15
1697,838349,57390.85,4943,10945,9,2004-11-30
1698,769325,116895.26,2505,883,57,2016-09-24
1699,121727,411063.36,9075,7765,27,2006-02-11
1700,427676,444898.18,1136,3698,20,2002-09-16
1701,672696,551539.97,9014,10179,112,2000-05-07
1702,727184,474550.54,9296,2835,10,2016-06-21
1703,313511,334603.46,3362,4008,18,2005-08-05
1704,265543,719368.41,424,9687,91,2007-12-09
1705,12828,245037.2,5839,7113,115,2001-12-12
1706,822828,736459.23,2613,7098,100,2006-02-19
1707,963605,653684.02,11675,8225,1,2000-04-24
1708,877662,435452.68,10070,10758,45,2008-01-19
1709,748621,183106.74,6015,2924,105,2021-06-24
1710,3585,75616.57,1899,6755,16,2008-09-24
1711,825905,78016.9,1412,6346,117,2002-12-12
1712,605037,385427.15,5587,1915,21,2015-07-29
1713,862049,108466.3,10789,8808,47,2016-06-10
1714,417821,886846.55,11339,2204,98,2021-06-12
1715,761156,688041.13,1910,8776,91,2014-12-16
1716,272536,321920.61,108,3137,93,2002-02-15
1717,67486,247609.08,10390,1795,80,2005-06-28
1718,317565,819882.68,7966,5222,62,2011-06-24
1719,899978,743910.62,1285,955,99,2014-05-15
1720,784840,729178.07,5137,4951,59,2009-10-17
1721,682600,58843.59,9180,7286,64,2003-02-10
1722,814971,738038.78,1923,10638,71,2021-02-26
1723,934530,105691.69,7047,7336,103,2010-01-23
1724,45463,287584.22,119,2596,103,2012-06-16
1725,397483,699699.61,11010,10509,86,2007-08-13
1726,279510,572168.6,11417,7992,43,2008-01-07
1727,727148,901022.21,6350,2128,35,2005-09-23
1728,635688,739464.07,4549,6823,101,2019-12-10
1729,822644,862548.11,536,9952,15,2015-03-03
1730,841172,657500.4,4940,55,80,2007-07-28
1731,885888,556534.95,9712,4330,74,2015-09-24
1732,637636,49183.22,3831,12325,83,2015-06-15
1733,787613,251784.21,2704,11642,17,2002-05-31
1734,841289,568811.02,11369,5597,4,2010-06-25
1735,846355,545739.62,810,10099,28,2015-07-02
1736,32488,403440.89,8535,2804,44,2005-06-13
1737,891558,755898.15,10449,8895,57,2003-02-14
1738,55486,408444.29,10982,5684,108,2004-07-29
1739,796817,339432.11,9327,9604,94,2012-07-14
1740,935439,398775.28,12328,3880,90,2012-07-14
1741,191315,612609.79,9671,10970,110,2012-05-28
1742,444603,324096.06,7978,8448,66,2004-11-03
1743,131345,915205.31,7673,1562,87,2002-03-30
1744,230619,431539.37,11692,3341,39,2016-08-08
1745,464878,434703.13,1050,3135,113,2012-02-29
1746,221931,949785.87,4231,2834,81,2008-08-09
1747,329723,507460.49,7242,5223,104,2019-12-16
1748,428922,567122.47,4679,4077,99,2017-01-05
1749,555699,693678.53,4120,6586,55,2000-01-20
1750,47731,888783.18,5839,10985,89,2003-07-19
1751,95664,301851.15,6252,1955,12,2008-04-17
1752,882281,515215.62,2252,5674,57,2011-06-16
