id,nome,data_fondazione,quotazioni,sede
1227,Hansen PLC,1961-08-01,"[{'azionista': 2087, 'quota': 11}, {'azionista': 3756, 'quota': 23}, {'azionista': 2222, 'quota': 66}]",31
1228,Becker and Sons,1962-06-22,"[{'azionista': 2495, 'quota': 52}, {'azionista': 4015, 'quota': 48}]",12
1229,Miller-Gillespie,1999-03-04,"[{'azionista': 3502, 'quota': 63}, {'azionista': 2563, 'quota': 37}]",86
1230,Schmidt PLC,1986-03-05,"[{'azionista': 3170, 'quota': 81}, {'azionista': 3635, 'quota': 4}, {'azionista': 2811, 'quota': 15}]",7
1231,Rodriguez-Aguirre,1980-01-09,"[{'azionista': 2264, 'quota': 3}, {'azionista': 2179, 'quota': 2}, {'azionista': 3913, 'quota': 10}, {'azionista': 2860, 'quota': 43}, {'azionista': 1993, 'quota': 42}]",39
1232,Robinson-Taylor,1981-08-29,"[{'azionista': 4133, 'quota': 22}, {'azionista': 2937, 'quota': 31}, {'azionista': 2558, 'quota': 10}, {'azionista': 4296, 'quota': 35}, {'azionista': 2999, 'quota': 2}]",59
1233,Cruz Ltd,1976-03-01,"[{'azionista': 3244, 'quota': 61}, {'azionista': 4017, 'quota': 39}]",25
1234,"Morton, Roy and Pineda",1969-12-21,"[{'azionista': 2718, 'quota': 77}, {'azionista': 2151, 'quota': 20}, {'azionista': 2589, 'quota': 3}]",96
1235,"Morgan, Montgomery and Rodriguez",1976-09-05,"[{'azionista': 3647, 'quota': 20}, {'azionista': 3513, 'quota': 31}, {'azionista': 2854, 'quota': 11}, {'azionista': 2238, 'quota': 38}]",33
1236,Ramirez-Brown,1975-09-25,"[{'azionista': 3526, 'quota': 36}, {'azionista': 3754, 'quota': 44}, {'azionista': 2204, 'quota': 20}]",30
1237,White-Fuentes,1987-07-28,"[{'azionista': 4059, 'quota': 54}, {'azionista': 2244, 'quota': 46}]",67
1238,Brown Ltd,1977-06-25,"[{'azionista': 3619, 'quota': 25}, {'azionista': 4120, 'quota': 36}, {'azionista': 3321, 'quota': 39}]",0
1239,Rodriguez-Mccarthy,1964-11-06,"[{'azionista': 2014, 'quota': 10}, {'azionista': 4159, 'quota': 78}, {'azionista': 2247, 'quota': 12}]",24
1240,Jones Inc,1987-03-07,"[{'azionista': 3103, 'quota': 39}, {'azionista': 3144, 'quota': 44}, {'azionista': 2224, 'quota': 17}]",19
1241,"Sandoval, Miller and Hill",1972-10-28,"[{'azionista': 3586, 'quota': 29}, {'azionista': 3925, 'quota': 71}]",2
1242,"Price, West and Hernandez",1960-10-19,"[{'azionista': 3243, 'quota': 61}, {'azionista': 1895, 'quota': 2}, {'azionista': 1956, 'quota': 30}, {'azionista': 3466, 'quota': 7}]",64
1243,Montgomery and Sons,1971-05-07,"[{'azionista': 3216, 'quota': 71}, {'azionista': 4358, 'quota': 13}, {'azionista': 3574, 'quota': 16}]",63
1244,"Clark, Morse and Patterson",1992-02-13,"[{'azionista': 2420, 'quota': 17}, {'azionista': 2592, 'quota': 55}, {'azionista': 4203, 'quota': 28}]",87
1245,Dean PLC,1988-07-02,"[{'azionista': 4252, 'quota': 74}, {'azionista': 2499, 'quota': 26}]",20
1246,Watts-Allen,1973-08-28,"[{'azionista': 3262, 'quota': 67}, {'azionista': 3708, 'quota': 30}, {'azionista': 3367, 'quota': 3}]",0
1247,Smith Ltd,1960-01-12,"[{'azionista': 2193, 'quota': 58}, {'azionista': 3158, 'quota': 14}, {'azionista': 3665, 'quota': 28}]",71
1248,Miller Inc,1970-07-31,"[{'azionista': 2078, 'quota': 4}, {'azionista': 2995, 'quota': 71}, {'azionista': 3601, 'quota': 25}]",63
1249,"Fox, Romero and Webster",1983-01-23,"[{'azionista': 3259, 'quota': 13}, {'azionista': 2187, 'quota': 50}, {'azionista': 2298, 'quota': 37}]",77
1250,Rivera-Serrano,1971-12-21,"[{'azionista': 2777, 'quota': 84}, {'azionista': 3115, 'quota': 16}]",41
1251,Valentine-Perez,1984-12-24,"[{'azionista': 2676, 'quota': 81}, {'azionista': 2868, 'quota': 10}, {'azionista': 2145, 'quota': 9}]",46
1252,"Reyes, Li and Lynch",1975-12-20,"[{'azionista': 4195, 'quota': 17}, {'azionista': 4098, 'quota': 83}]",4
1253,Johnson and Sons,1979-07-18,"[{'azionista': 2133, 'quota': 11}, {'azionista': 2165, 'quota': 37}, {'azionista': 4081, 'quota': 35}, {'azionista': 2754, 'quota': 17}]",74
1254,Wright and Sons,1974-01-09,"[{'azionista': 4238, 'quota': 95}, {'azionista': 4356, 'quota': 5}]",10
1255,Hahn-Riggs,1986-03-24,"[{'azionista': 3523, 'quota': 59}, {'azionista': 4288, 'quota': 41}]",5
1256,"Choi, Lang and Phillips",1969-11-10,"[{'azionista': 2305, 'quota': 96}, {'azionista': 2187, 'quota': 4}]",61
1257,"Arnold, Greene and Powell",1979-12-12,"[{'azionista': 4194, 'quota': 91}, {'azionista': 1990, 'quota': 9}]",101
1258,"Edwards, Bradshaw and Jones",1960-07-20,"[{'azionista': 2364, 'quota': 22}, {'azionista': 3424, 'quota': 6}, {'azionista': 3833, 'quota': 49}, {'azionista': 3692, 'quota': 23}]",50
1259,Henderson and Sons,1965-08-15,"[{'azionista': 4176, 'quota': 79}, {'azionista': 2722, 'quota': 9}, {'azionista': 3296, 'quota': 12}]",11
1260,Chapman-Kirby,1996-09-23,"[{'azionista': 2378, 'quota': 71}, {'azionista': 3885, 'quota': 18}, {'azionista': 2250, 'quota': 11}]",68
1261,Rodriguez Ltd,1961-12-27,"[{'azionista': 3397, 'quota': 87}, {'azionista': 4270, 'quota': 13}]",52
1262,"Humphrey, Watson and Bruce",1966-08-28,"[{'azionista': 3599, 'quota': 25}, {'azionista': 3131, 'quota': 48}, {'azionista': 2096, 'quota': 27}]",5
1263,"Anderson, Olson and Forbes",1995-03-26,"[{'azionista': 2663, 'quota': 50}, {'azionista': 4110, 'quota': 50}]",103
1264,Foley-Hill,1983-12-03,"[{'azionista': 3840, 'quota': 88}, {'azionista': 1969, 'quota': 12}]",84
1265,Peters-Savage,1971-08-30,"[{'azionista': 1991, 'quota': 54}, {'azionista': 2216, 'quota': 46}]",66
1266,Taylor-Mendoza,1995-02-06,"[{'azionista': 2690, 'quota': 95}, {'azionista': 3267, 'quota': 5}]",77
1267,Morales Group,1965-04-17,"[{'azionista': 3584, 'quota': 4}, {'azionista': 3959, 'quota': 96}]",18
1268,"Lowe, Smith and Reyes",1990-11-18,"[{'azionista': 2077, 'quota': 60}, {'azionista': 2129, 'quota': 40}]",84
1269,Nelson Ltd,1974-08-12,"[{'azionista': 4018, 'quota': 70}, {'azionista': 2599, 'quota': 30}]",82
1270,Dillon and Sons,1993-12-18,"[{'azionista': 4230, 'quota': 41}, {'azionista': 4364, 'quota': 10}, {'azionista': 4056, 'quota': 49}]",95
1271,Marshall Ltd,1970-06-14,"[{'azionista': 2528, 'quota': 98}, {'azionista': 4148, 'quota': 2}]",26
1272,"Harrison, Graham and Kelly",1990-02-01,"[{'azionista': 3801, 'quota': 45}, {'azionista': 2539, 'quota': 6}, {'azionista': 2776, 'quota': 21}, {'azionista': 3319, 'quota': 28}]",10
1273,Duncan-Powell,1993-01-05,"[{'azionista': 3470, 'quota': 44}, {'azionista': 3002, 'quota': 1}, {'azionista': 2260, 'quota': 54}, {'azionista': 2571, 'quota': 1}]",30
1274,"Moore, Wilcox and Johnson",1981-10-27,"[{'azionista': 2829, 'quota': 23}, {'azionista': 4034, 'quota': 46}, {'azionista': 2777, 'quota': 31}]",98
1275,Jones-Beck,1960-09-29,"[{'azionista': 3063, 'quota': 59}, {'azionista': 3191, 'quota': 20}, {'azionista': 3030, 'quota': 21}]",87
1276,"Pratt, Morrow and Hamilton",1966-05-18,"[{'azionista': 2066, 'quota': 64}, {'azionista': 3456, 'quota': 14}, {'azionista': 1929, 'quota': 1}, {'azionista': 3693, 'quota': 21}]",7
1277,Perry and Sons,1977-10-21,"[{'azionista': 3761, 'quota': 6}, {'azionista': 2885, 'quota': 52}, {'azionista': 3729, 'quota': 42}]",49
1278,Rodriguez LLC,1987-08-15,"[{'azionista': 4141, 'quota': 66}, {'azionista': 3815, 'quota': 23}, {'azionista': 4137, 'quota': 11}]",64
1279,"Hicks, Lang and Gray",1979-05-01,"[{'azionista': 2733, 'quota': 17}, {'azionista': 3944, 'quota': 26}, {'azionista': 3177, 'quota': 14}, {'azionista': 3332, 'quota': 43}]",72
1280,"Fry, Jones and Jones",1962-09-02,"[{'azionista': 3605, 'quota': 16}, {'azionista': 2045, 'quota': 84}]",89
1281,"Wiggins, Brown and Wagner",1992-12-07,"[{'azionista': 2452, 'quota': 44}, {'azionista': 2184, 'quota': 56}]",66
1282,James-Rice,1967-03-03,"[{'azionista': 4293, 'quota': 22}, {'azionista': 2594, 'quota': 42}, {'azionista': 2994, 'quota': 36}]",83
1283,Schneider-Thomas,1970-01-13,"[{'azionista': 3713, 'quota': 4}, {'azionista': 3432, 'quota': 54}, {'azionista': 3120, 'quota': 34}, {'azionista': 4196, 'quota': 2}, {'azionista': 2099, 'quota': 6}]",35
1284,Dunn-Miller,1965-02-23,"[{'azionista': 2031, 'quota': 20}, {'azionista': 2995, 'quota': 50}, {'azionista': 3557, 'quota': 30}]",7
1285,Garcia-Baker,1963-01-03,"[{'azionista': 2109, 'quota': 84}, {'azionista': 4080, 'quota': 8}, {'azionista': 2535, 'quota': 8}]",44
1286,Garner-Robertson,1966-12-07,"[{'azionista': 2250, 'quota': 10}, {'azionista': 3907, 'quota': 86}, {'azionista': 2133, 'quota': 4}]",68
1287,Horn Group,1967-10-20,"[{'azionista': 4350, 'quota': 31}, {'azionista': 3719, 'quota': 69}]",8
1288,Jones Inc,1969-08-29,"[{'azionista': 2050, 'quota': 3}, {'azionista': 2523, 'quota': 24}, {'azionista': 3676, 'quota': 2}, {'azionista': 3870, 'quota': 29}, {'azionista': 1908, 'quota': 42}]",85
1289,"Williams, Johnson and Hamilton",1983-01-03,"[{'azionista': 2238, 'quota': 95}, {'azionista': 2221, 'quota': 5}]",90
1290,Allen-Barr,1960-11-21,"[{'azionista': 3283, 'quota': 75}, {'azionista': 4069, 'quota': 14}, {'azionista': 2920, 'quota': 11}]",89
1291,"Hudson, Brooks and Adams",1971-08-02,"[{'azionista': 3586, 'quota': 23}, {'azionista': 2236, 'quota': 41}, {'azionista': 2050, 'quota': 36}]",20
1292,"Harding, Guzman and Johnson",1982-04-10,"[{'azionista': 2958, 'quota': 99}, {'azionista': 3695, 'quota': 1}]",32
1293,Cain-Chase,1976-07-23,"[{'azionista': 2991, 'quota': 55}, {'azionista': 1913, 'quota': 45}]",93
1294,Cole-Garcia,1965-01-22,"[{'azionista': 2111, 'quota': 27}, {'azionista': 2750, 'quota': 57}, {'azionista': 2457, 'quota': 2}, {'azionista': 4095, 'quota': 14}]",91
1295,Stanley-Morales,1973-05-03,"[{'azionista': 2914, 'quota': 4}, {'azionista': 2146, 'quota': 34}, {'azionista': 2226, 'quota': 62}]",90
1296,Massey LLC,1997-05-22,"[{'azionista': 3495, 'quota': 46}, {'azionista': 3068, 'quota': 54}]",65
1297,Williams PLC,1960-12-17,"[{'azionista': 2442, 'quota': 76}, {'azionista': 2010, 'quota': 24}]",19
1298,Johnson-Brewer,1982-07-22,"[{'azionista': 4285, 'quota': 67}, {'azionista': 2472, 'quota': 33}]",18
1299,"Sullivan, Beck and Clark",1965-11-02,"[{'azionista': 2572, 'quota': 69}, {'azionista': 3624, 'quota': 31}]",74
1300,Jenkins PLC,1994-04-03,"[{'azionista': 2551, 'quota': 62}, {'azionista': 3165, 'quota': 38}]",85
1301,Robinson PLC,1993-12-30,"[{'azionista': 3755, 'quota': 88}, {'azionista': 2986, 'quota': 2}, {'azionista': 2708, 'quota': 10}]",27
1302,Torres-Mason,1965-04-20,"[{'azionista': 3443, 'quota': 100}]",74
1303,York LLC,1994-09-15,"[{'azionista': 2779, 'quota': 52}, {'azionista': 3692, 'quota': 48}]",84
1304,Fleming-Bean,1978-09-26,"[{'azionista': 2941, 'quota': 8}, {'azionista': 3227, 'quota': 38}, {'azionista': 3244, 'quota': 20}, {'azionista': 3306, 'quota': 10}, {'azionista': 4202, 'quota': 24}]",98
1305,"Weeks, Gross and Mckee",1993-12-12,"[{'azionista': 4228, 'quota': 99}, {'azionista': 4241, 'quota': 1}]",29
1306,"Coffey, Soto and Campbell",1979-10-12,"[{'azionista': 1908, 'quota': 34}, {'azionista': 2612, 'quota': 66}]",95
1307,Gardner and Sons,1995-08-06,"[{'azionista': 2187, 'quota': 51}, {'azionista': 2694, 'quota': 1}, {'azionista': 2669, 'quota': 48}]",14
1308,"Soto, Zimmerman and Smith",1977-04-27,"[{'azionista': 2108, 'quota': 66}, {'azionista': 3659, 'quota': 34}]",23
1309,Smith Ltd,1960-11-16,"[{'azionista': 4259, 'quota': 44}, {'azionista': 3881, 'quota': 31}, {'azionista': 3386, 'quota': 25}]",56
1310,Moore Group,1963-03-07,"[{'azionista': 2739, 'quota': 21}, {'azionista': 3181, 'quota': 49}, {'azionista': 3714, 'quota': 30}]",69
1311,Armstrong-Carpenter,1997-07-10,"[{'azionista': 3246, 'quota': 20}, {'azionista': 2048, 'quota': 80}]",35
1312,Moran-Elliott,1997-07-03,"[{'azionista': 1973, 'quota': 50}, {'azionista': 3041, 'quota': 48}, {'azionista': 3927, 'quota': 2}]",72
1313,"Thompson, Jimenez and Fox",1993-06-12,"[{'azionista': 3899, 'quota': 84}, {'azionista': 3068, 'quota': 16}]",14
1314,"Drake, Hughes and Thomas",1971-01-06,"[{'azionista': 1975, 'quota': 13}, {'azionista': 2080, 'quota': 82}, {'azionista': 2444, 'quota': 5}]",38
1315,White and Sons,1961-05-09,"[{'azionista': 2992, 'quota': 60}, {'azionista': 3675, 'quota': 40}]",11
1316,Adkins and Sons,1966-04-21,"[{'azionista': 2127, 'quota': 79}, {'azionista': 3005, 'quota': 19}, {'azionista': 4255, 'quota': 2}]",47
1317,King-Williams,1964-03-01,"[{'azionista': 3911, 'quota': 86}, {'azionista': 3848, 'quota': 14}]",63
1318,"Shaw, Hardy and Montoya",1987-05-12,"[{'azionista': 2300, 'quota': 73}, {'azionista': 3815, 'quota': 27}]",19
1319,Evans PLC,1994-07-03,"[{'azionista': 2150, 'quota': 51}, {'azionista': 2333, 'quota': 13}, {'azionista': 2812, 'quota': 29}, {'azionista': 4274, 'quota': 7}]",66
1320,Gomez Group,1964-04-22,"[{'azionista': 2824, 'quota': 78}, {'azionista': 1885, 'quota': 22}]",39
1321,Moran-Bean,1978-03-30,"[{'azionista': 2992, 'quota': 51}, {'azionista': 4130, 'quota': 49}]",49
1322,Mitchell LLC,1989-07-29,"[{'azionista': 2038, 'quota': 20}, {'azionista': 2663, 'quota': 22}, {'azionista': 3693, 'quota': 58}]",36
1323,Simpson-Gibson,1960-04-25,"[{'azionista': 2116, 'quota': 98}, {'azionista': 2199, 'quota': 2}]",58
1324,Murphy LLC,1998-08-01,"[{'azionista': 2488, 'quota': 79}, {'azionista': 2523, 'quota': 21}]",63
1325,Sanchez Inc,1974-02-05,"[{'azionista': 3644, 'quota': 1}, {'azionista': 3987, 'quota': 53}, {'azionista': 3135, 'quota': 9}, {'azionista': 3556, 'quota': 37}]",33
1326,Fowler-Gibson,1964-03-15,"[{'azionista': 3636, 'quota': 12}, {'azionista': 2580, 'quota': 87}, {'azionista': 2095, 'quota': 1}]",32
1327,Adams-Simon,1975-10-03,"[{'azionista': 3628, 'quota': 20}, {'azionista': 3243, 'quota': 37}, {'azionista': 3266, 'quota': 43}]",23
1328,Livingston-Andrews,1991-07-20,"[{'azionista': 3737, 'quota': 11}, {'azionista': 4248, 'quota': 3}, {'azionista': 3081, 'quota': 74}, {'azionista': 2417, 'quota': 9}, {'azionista': 4350, 'quota': 3}]",95
1329,"Brewer, Frazier and Cannon",1972-06-16,"[{'azionista': 2357, 'quota': 33}, {'azionista': 3551, 'quota': 21}, {'azionista': 3716, 'quota': 17}, {'azionista': 3654, 'quota': 1}, {'azionista': 3510, 'quota': 28}]",53
1330,Deleon-Lopez,1963-03-22,"[{'azionista': 4351, 'quota': 59}, {'azionista': 2729, 'quota': 20}, {'azionista': 2815, 'quota': 21}]",45
1331,Mitchell and Sons,1970-03-21,"[{'azionista': 3359, 'quota': 25}, {'azionista': 2605, 'quota': 75}]",82
1332,Gonzalez-Tucker,1974-04-22,"[{'azionista': 3702, 'quota': 21}, {'azionista': 3839, 'quota': 65}, {'azionista': 3054, 'quota': 14}]",59
1333,"Schwartz, Rodriguez and Ramos",1967-07-09,"[{'azionista': 3501, 'quota': 17}, {'azionista': 3381, 'quota': 21}, {'azionista': 2773, 'quota': 55}, {'azionista': 3204, 'quota': 7}]",60
1334,"Nolan, Kelley and Norton",1962-03-02,"[{'azionista': 1958, 'quota': 50}, {'azionista': 3900, 'quota': 50}]",21
1335,George-Rios,1989-12-16,"[{'azionista': 3276, 'quota': 8}, {'azionista': 3870, 'quota': 40}, {'azionista': 4225, 'quota': 30}, {'azionista': 2610, 'quota': 22}]",6
1336,Brown-Garcia,1966-09-05,"[{'azionista': 2000, 'quota': 73}, {'azionista': 3921, 'quota': 27}]",23
1337,Stanley PLC,1983-01-29,"[{'azionista': 1923, 'quota': 38}, {'azionista': 4358, 'quota': 51}, {'azionista': 2476, 'quota': 6}, {'azionista': 2480, 'quota': 5}]",69
1338,Thompson-Howard,1978-07-17,"[{'azionista': 2506, 'quota': 95}, {'azionista': 2825, 'quota': 5}]",93
1339,Sullivan Ltd,1974-09-27,"[{'azionista': 3927, 'quota': 33}, {'azionista': 3296, 'quota': 26}, {'azionista': 2777, 'quota': 6}, {'azionista': 2271, 'quota': 19}, {'azionista': 4248, 'quota': 16}]",15
1340,"Serrano, Olson and Bishop",1963-11-27,"[{'azionista': 3037, 'quota': 28}, {'azionista': 2675, 'quota': 72}]",103
1341,Cervantes Ltd,1998-02-09,"[{'azionista': 2077, 'quota': 85}, {'azionista': 2209, 'quota': 15}]",1
1342,"Gray, Miller and Jones",1991-11-02,"[{'azionista': 2647, 'quota': 34}, {'azionista': 2955, 'quota': 29}, {'azionista': 3804, 'quota': 37}]",13
1343,Jackson-Valentine,1977-05-09,"[{'azionista': 2810, 'quota': 96}, {'azionista': 3308, 'quota': 4}]",50
1344,Chase-Dudley,1984-11-19,"[{'azionista': 2306, 'quota': 9}, {'azionista': 2662, 'quota': 26}, {'azionista': 3143, 'quota': 65}]",37
1345,Jefferson Group,1967-10-25,"[{'azionista': 4101, 'quota': 74}, {'azionista': 3765, 'quota': 26}]",97
1346,"Hahn, Ward and Long",1989-09-29,"[{'azionista': 2302, 'quota': 42}, {'azionista': 3372, 'quota': 58}]",89
1347,Haynes LLC,1995-10-19,"[{'azionista': 2265, 'quota': 21}, {'azionista': 3437, 'quota': 26}, {'azionista': 2602, 'quota': 53}]",92
1348,Owens-Mclaughlin,1969-04-19,"[{'azionista': 3414, 'quota': 33}, {'azionista': 3763, 'quota': 67}]",26
1349,Hicks-Garrison,1978-02-13,"[{'azionista': 2228, 'quota': 63}, {'azionista': 3245, 'quota': 37}]",14
1350,Terry PLC,1996-09-29,"[{'azionista': 2717, 'quota': 75}, {'azionista': 3420, 'quota': 25}]",83
1351,Allen-Roberts,1963-02-22,"[{'azionista': 3832, 'quota': 24}, {'azionista': 1973, 'quota': 76}]",39
1352,Maldonado and Sons,1984-09-03,"[{'azionista': 2039, 'quota': 83}, {'azionista': 4007, 'quota': 17}]",17
1353,Walton Group,1970-03-04,"[{'azionista': 4332, 'quota': 63}, {'azionista': 3037, 'quota': 37}]",87
1354,"Bonilla, Mckay and Andrews",1983-01-22,"[{'azionista': 3998, 'quota': 20}, {'azionista': 3175, 'quota': 46}, {'azionista': 2960, 'quota': 5}, {'azionista': 2641, 'quota': 29}]",23
1355,Pineda-Price,1998-12-26,"[{'azionista': 2471, 'quota': 59}, {'azionista': 2493, 'quota': 41}]",23
1356,"Newton, Silva and Wolfe",1988-05-18,"[{'azionista': 3785, 'quota': 77}, {'azionista': 2822, 'quota': 23}]",75
1357,Williams Group,1982-06-30,"[{'azionista': 2334, 'quota': 70}, {'azionista': 4165, 'quota': 30}]",62
1358,Walker-Smith,1973-08-06,"[{'azionista': 2717, 'quota': 76}, {'azionista': 2293, 'quota': 24}]",35
1359,Martin-Roy,1988-01-12,"[{'azionista': 3329, 'quota': 11}, {'azionista': 2736, 'quota': 67}, {'azionista': 2385, 'quota': 22}]",85
1360,Brown-Leon,1983-06-30,"[{'azionista': 4013, 'quota': 88}, {'azionista': 3152, 'quota': 12}]",27
1361,"Olson, Hamilton and White",1981-11-19,"[{'azionista': 4220, 'quota': 23}, {'azionista': 3504, 'quota': 77}]",12
1362,Porter-Rasmussen,1967-09-11,"[{'azionista': 2194, 'quota': 32}, {'azionista': 3948, 'quota': 22}, {'azionista': 3878, 'quota': 46}]",52
1363,Stark-Mann,1983-12-10,"[{'azionista': 3423, 'quota': 97}, {'azionista': 4106, 'quota': 3}]",66
1364,Miller and Sons,1994-02-11,"[{'azionista': 4072, 'quota': 71}, {'azionista': 2908, 'quota': 9}, {'azionista': 2171, 'quota': 20}]",38
1365,Yang-Boyle,1993-06-03,"[{'azionista': 2654, 'quota': 41}, {'azionista': 4316, 'quota': 59}]",2
1366,Mclean PLC,1964-06-11,"[{'azionista': 3036, 'quota': 68}, {'azionista': 3600, 'quota': 28}, {'azionista': 2474, 'quota': 4}]",94
1367,Trujillo-Melton,1980-04-13,"[{'azionista': 2079, 'quota': 2}, {'azionista': 3680, 'quota': 77}, {'azionista': 1955, 'quota': 21}]",94
1368,Mccullough PLC,1977-09-07,"[{'azionista': 3994, 'quota': 23}, {'azionista': 2635, 'quota': 4}, {'azionista': 2520, 'quota': 17}, {'azionista': 4034, 'quota': 56}]",19
1369,"Mills, Bishop and Warner",1987-12-04,"[{'azionista': 2388, 'quota': 36}, {'azionista': 2624, 'quota': 64}]",66
1370,Burke Group,1965-08-16,"[{'azionista': 2737, 'quota': 94}, {'azionista': 1912, 'quota': 6}]",86
1371,Johnson-Nguyen,1970-02-20,"[{'azionista': 2768, 'quota': 75}, {'azionista': 2547, 'quota': 25}]",1
1372,Lewis-Hopkins,1988-10-25,"[{'azionista': 2765, 'quota': 70}, {'azionista': 3883, 'quota': 30}]",38
1373,Dixon LLC,1985-12-26,"[{'azionista': 4233, 'quota': 63}, {'azionista': 2827, 'quota': 29}, {'azionista': 3524, 'quota': 8}]",32
1374,Peterson and Sons,1975-12-15,"[{'azionista': 3317, 'quota': 86}, {'azionista': 2223, 'quota': 14}]",87
1375,Davidson Group,1965-01-19,"[{'azionista': 1910, 'quota': 6}, {'azionista': 2710, 'quota': 72}, {'azionista': 3111, 'quota': 22}]",26
1376,"Ellis, Harris and Erickson",1962-10-16,"[{'azionista': 4168, 'quota': 38}, {'azionista': 4069, 'quota': 45}, {'azionista': 4101, 'quota': 17}]",96
1377,Palmer-Smith,1997-07-31,"[{'azionista': 3559, 'quota': 58}, {'azionista': 2189, 'quota': 9}, {'azionista': 3863, 'quota': 33}]",5
1378,Banks-Conley,1996-01-29,"[{'azionista': 4321, 'quota': 75}, {'azionista': 3274, 'quota': 25}]",3
1379,Smith and Sons,1966-08-13,"[{'azionista': 4134, 'quota': 28}, {'azionista': 3079, 'quota': 72}]",67
1380,Peck and Sons,1962-11-20,"[{'azionista': 2577, 'quota': 92}, {'azionista': 4302, 'quota': 8}]",77
1381,Hall Ltd,1964-04-20,"[{'azionista': 3291, 'quota': 52}, {'azionista': 2581, 'quota': 20}, {'azionista': 4186, 'quota': 28}]",28
1382,"Jimenez, Sullivan and Garcia",1962-08-20,"[{'azionista': 4115, 'quota': 43}, {'azionista': 3104, 'quota': 15}, {'azionista': 2626, 'quota': 42}]",19
1383,Moore-Ramirez,1960-10-29,"[{'azionista': 3605, 'quota': 6}, {'azionista': 2818, 'quota': 30}, {'azionista': 3252, 'quota': 64}]",29
1384,Anderson-Brock,1961-03-31,"[{'azionista': 1997, 'quota': 62}, {'azionista': 3677, 'quota': 25}, {'azionista': 3558, 'quota': 13}]",91
1385,Delgado-Phillips,1972-09-13,"[{'azionista': 3616, 'quota': 56}, {'azionista': 2832, 'quota': 44}]",7
1386,Cochran-Barnes,1978-11-09,"[{'azionista': 2071, 'quota': 100}]",58
1387,"Aguilar, Jones and Madden",1987-12-27,"[{'azionista': 4027, 'quota': 80}, {'azionista': 3420, 'quota': 20}]",73
1388,Johnson-Yoder,1987-11-10,"[{'azionista': 2797, 'quota': 60}, {'azionista': 4244, 'quota': 38}, {'azionista': 3852, 'quota': 2}]",95
1389,Hernandez-Rodriguez,1973-01-20,"[{'azionista': 2970, 'quota': 35}, {'azionista': 2199, 'quota': 53}, {'azionista': 3402, 'quota': 4}, {'azionista': 4264, 'quota': 8}]",55
1390,"Santiago, Ellison and Taylor",1968-03-27,"[{'azionista': 2118, 'quota': 95}, {'azionista': 3547, 'quota': 5}]",80
1391,Ryan Group,1968-09-22,"[{'azionista': 1882, 'quota': 1}, {'azionista': 3692, 'quota': 60}, {'azionista': 2807, 'quota': 39}]",57
1392,"Wheeler, Wood and Clayton",1966-10-21,"[{'azionista': 2477, 'quota': 47}, {'azionista': 3858, 'quota': 45}, {'azionista': 2423, 'quota': 8}]",44
1393,Briggs LLC,1961-01-26,"[{'azionista': 2286, 'quota': 62}, {'azionista': 2599, 'quota': 38}]",85
1394,Shaw and Sons,1997-06-23,"[{'azionista': 2145, 'quota': 90}, {'azionista': 3368, 'quota': 7}, {'azionista': 3832, 'quota': 3}]",15
1395,Miller and Sons,1992-04-16,"[{'azionista': 2351, 'quota': 11}, {'azionista': 2560, 'quota': 23}, {'azionista': 2299, 'quota': 33}, {'azionista': 2974, 'quota': 33}]",84
1396,Miller Ltd,1982-03-20,"[{'azionista': 2950, 'quota': 98}, {'azionista': 3011, 'quota': 2}]",20
1397,Myers-Hanson,1996-06-20,"[{'azionista': 2795, 'quota': 89}, {'azionista': 4096, 'quota': 11}]",31
1398,"Ward, Harris and Galvan",1962-03-10,"[{'azionista': 2303, 'quota': 95}, {'azionista': 2726, 'quota': 5}]",6
1399,Hawkins-Kelly,1972-12-22,"[{'azionista': 2263, 'quota': 91}, {'azionista': 3593, 'quota': 9}]",34
1400,Moore LLC,1980-11-04,"[{'azionista': 2502, 'quota': 33}, {'azionista': 3436, 'quota': 67}]",102
1401,Benton Ltd,1988-01-05,"[{'azionista': 4363, 'quota': 42}, {'azionista': 3364, 'quota': 58}]",13
1402,Allen-Evans,1998-02-10,"[{'azionista': 2686, 'quota': 28}, {'azionista': 4210, 'quota': 28}, {'azionista': 3262, 'quota': 44}]",0
1403,"Aguirre, Shepherd and Andrews",1994-06-22,"[{'azionista': 3442, 'quota': 54}, {'azionista': 4022, 'quota': 19}, {'azionista': 4213, 'quota': 27}]",45
1404,Morton-Perkins,1964-05-12,"[{'azionista': 4053, 'quota': 27}, {'azionista': 2047, 'quota': 51}, {'azionista': 4272, 'quota': 1}, {'azionista': 2157, 'quota': 8}, {'azionista': 2692, 'quota': 13}]",84
1405,Austin Group,1988-05-06,"[{'azionista': 4178, 'quota': 94}, {'azionista': 3069, 'quota': 6}]",8
1406,Smith Inc,1965-06-17,"[{'azionista': 2193, 'quota': 51}, {'azionista': 4224, 'quota': 21}, {'azionista': 3967, 'quota': 28}]",59
1407,Roberts-Chavez,1982-10-16,"[{'azionista': 3914, 'quota': 4}, {'azionista': 1933, 'quota': 28}, {'azionista': 4124, 'quota': 17}, {'azionista': 2049, 'quota': 51}]",21
1408,"Howard, Schmidt and Sherman",1999-05-03,"[{'azionista': 2903, 'quota': 70}, {'azionista': 3313, 'quota': 6}, {'azionista': 2710, 'quota': 24}]",69
