id,nome,data_fondazione,quotazioni,sede
9575,Garcia Inc,1992-02-17,"[{'azionista': 250, 'quota': 63}, {'azionista': 2367, 'quota': 37}]",29
9576,"Bell, Allen and Nicholson",1997-03-16,"[{'azionista': 1564, 'quota': 4}, {'azionista': 4613, 'quota': 96}]",31
9577,Weaver-Hernandez,1974-10-14,"[{'azionista': 1569, 'quota': 42}, {'azionista': 1197, 'quota': 58}]",50
9578,"Rice, Patterson and Durham",1966-04-13,"[{'azionista': 2692, 'quota': 92}, {'azionista': 4262, 'quota': 8}]",32
9579,"Johnson, Cruz and Pierce",1964-12-18,"[{'azionista': 691, 'quota': 59}, {'azionista': 421, 'quota': 41}]",82
9580,"Livingston, Wheeler and Camacho",1962-04-28,"[{'azionista': 4311, 'quota': 54}, {'azionista': 4407, 'quota': 46}]",63
9581,"Martinez, Nguyen and Smith",1969-11-21,"[{'azionista': 3438, 'quota': 9}, {'azionista': 1830, 'quota': 28}, {'azionista': 3177, 'quota': 63}]",8
9582,"Hopkins, Wagner and Duran",1975-12-22,"[{'azionista': 4782, 'quota': 26}, {'azionista': 2322, 'quota': 62}, {'azionista': 2694, 'quota': 4}, {'azionista': 189, 'quota': 8}]",33
9583,"Mccall, Davis and Harris",1997-10-20,"[{'azionista': 3383, 'quota': 5}, {'azionista': 4107, 'quota': 44}, {'azionista': 2158, 'quota': 51}]",94
9584,"Wilson, Hogan and Diaz",1965-04-28,"[{'azionista': 4683, 'quota': 86}, {'azionista': 1016, 'quota': 14}]",40
9585,Anderson and Sons,1981-07-31,"[{'azionista': 4, 'quota': 74}, {'azionista': 1801, 'quota': 26}]",14
9586,"Steele, Patterson and Walsh",1985-02-27,"[{'azionista': 3768, 'quota': 73}, {'azionista': 4385, 'quota': 13}, {'azionista': 2141, 'quota': 14}]",70
9587,Watkins-Williams,1983-12-12,"[{'azionista': 118, 'quota': 49}, {'azionista': 380, 'quota': 18}, {'azionista': 3711, 'quota': 33}]",46
9588,"Patel, Banks and Cross",1981-12-27,"[{'azionista': 1710, 'quota': 92}, {'azionista': 1407, 'quota': 8}]",77
9589,Williams and Sons,1970-09-08,"[{'azionista': 3204, 'quota': 61}, {'azionista': 3310, 'quota': 39}]",59
9590,Webster-Macias,1995-10-30,"[{'azionista': 509, 'quota': 26}, {'azionista': 2369, 'quota': 74}]",27
9591,Gallagher-Boone,1965-06-19,"[{'azionista': 954, 'quota': 67}, {'azionista': 4272, 'quota': 33}]",66
9592,Saunders PLC,1971-08-05,"[{'azionista': 1919, 'quota': 11}, {'azionista': 2296, 'quota': 84}, {'azionista': 4396, 'quota': 5}]",22
9593,Higgins Inc,1973-05-06,"[{'azionista': 1265, 'quota': 12}, {'azionista': 3627, 'quota': 42}, {'azionista': 511, 'quota': 46}]",70
9594,Robles-Murphy,1994-06-13,"[{'azionista': 2419, 'quota': 14}, {'azionista': 1751, 'quota': 64}, {'azionista': 612, 'quota': 22}]",21
9595,"Blankenship, Lewis and Young",1993-11-05,"[{'azionista': 901, 'quota': 7}, {'azionista': 2534, 'quota': 66}, {'azionista': 4501, 'quota': 27}]",22
9596,"Davis, Allen and Phillips",1991-08-07,"[{'azionista': 2353, 'quota': 91}, {'azionista': 1665, 'quota': 9}]",47
9597,Hall-Brock,1986-04-14,"[{'azionista': 4104, 'quota': 11}, {'azionista': 3381, 'quota': 21}, {'azionista': 3046, 'quota': 68}]",86
9598,"Johnson, Schmidt and Williams",1973-07-22,"[{'azionista': 3560, 'quota': 9}, {'azionista': 3526, 'quota': 27}, {'azionista': 1641, 'quota': 38}, {'azionista': 1764, 'quota': 26}]",68
9599,"Sanchez, Griffin and Atkins",1988-02-07,"[{'azionista': 2971, 'quota': 31}, {'azionista': 137, 'quota': 2}, {'azionista': 1098, 'quota': 67}]",48
9600,Perry Group,1963-05-06,"[{'azionista': 3745, 'quota': 7}, {'azionista': 3438, 'quota': 72}, {'azionista': 2816, 'quota': 17}, {'azionista': 4196, 'quota': 4}]",28
9601,"Reed, Hampton and Black",1984-10-31,"[{'azionista': 449, 'quota': 12}, {'azionista': 2683, 'quota': 88}]",83
9602,"Foster, Macdonald and Allen",1963-04-18,"[{'azionista': 1184, 'quota': 36}, {'azionista': 281, 'quota': 64}]",24
9603,Monroe-Bass,1970-04-06,"[{'azionista': 2925, 'quota': 68}, {'azionista': 4780, 'quota': 30}, {'azionista': 563, 'quota': 2}]",62
9604,"James, Lawson and Hicks",1989-05-23,"[{'azionista': 4041, 'quota': 60}, {'azionista': 3757, 'quota': 40}]",65
9605,Davidson-Norris,1987-12-30,"[{'azionista': 760, 'quota': 24}, {'azionista': 1401, 'quota': 76}]",23
9606,Willis-White,1968-08-06,"[{'azionista': 1533, 'quota': 4}, {'azionista': 397, 'quota': 13}, {'azionista': 2326, 'quota': 69}, {'azionista': 345, 'quota': 14}]",15
9607,Warner-King,1973-07-19,"[{'azionista': 584, 'quota': 53}, {'azionista': 3098, 'quota': 47}]",79
9608,Evans and Sons,1982-08-13,"[{'azionista': 1684, 'quota': 89}, {'azionista': 1665, 'quota': 11}]",58
9609,Hawkins Group,1979-01-26,"[{'azionista': 3939, 'quota': 2}, {'azionista': 1930, 'quota': 3}, {'azionista': 4606, 'quota': 27}, {'azionista': 3744, 'quota': 27}, {'azionista': 4360, 'quota': 41}]",18
9610,"Lewis, Hill and Cooper",1998-12-27,"[{'azionista': 3670, 'quota': 17}, {'azionista': 1319, 'quota': 42}, {'azionista': 2248, 'quota': 41}]",89
9611,"Jones, Landry and Riley",1961-03-06,"[{'azionista': 1266, 'quota': 3}, {'azionista': 4817, 'quota': 36}, {'azionista': 2346, 'quota': 2}, {'azionista': 2931, 'quota': 59}]",89
9612,Kelly and Sons,1974-11-10,"[{'azionista': 1604, 'quota': 92}, {'azionista': 3626, 'quota': 8}]",44
9613,"Gray, Mason and Melendez",1986-08-30,"[{'azionista': 2514, 'quota': 49}, {'azionista': 4711, 'quota': 51}]",60
9614,Warren-Shannon,1996-10-01,"[{'azionista': 4276, 'quota': 56}, {'azionista': 3226, 'quota': 20}, {'azionista': 1492, 'quota': 24}]",54
9615,Coleman-Gates,1991-08-03,"[{'azionista': 2947, 'quota': 35}, {'azionista': 2373, 'quota': 34}, {'azionista': 808, 'quota': 31}]",10
9616,Church-Crane,1965-09-05,"[{'azionista': 585, 'quota': 62}, {'azionista': 1070, 'quota': 11}, {'azionista': 2465, 'quota': 27}]",47
9617,"Cruz, Clark and Hancock",1984-05-03,"[{'azionista': 647, 'quota': 39}, {'azionista': 1092, 'quota': 26}, {'azionista': 2710, 'quota': 35}]",49
9618,Williams Ltd,1973-06-29,"[{'azionista': 1907, 'quota': 23}, {'azionista': 261, 'quota': 53}, {'azionista': 3849, 'quota': 6}, {'azionista': 4551, 'quota': 18}]",101
9619,"Lopez, Pacheco and Watts",1978-07-22,"[{'azionista': 1840, 'quota': 99}, {'azionista': 1965, 'quota': 1}]",13
9620,"Watts, Shaw and Taylor",1963-05-28,"[{'azionista': 2218, 'quota': 77}, {'azionista': 4926, 'quota': 16}, {'azionista': 4976, 'quota': 7}]",34
9621,Miller Inc,1975-05-03,"[{'azionista': 2473, 'quota': 91}, {'azionista': 4001, 'quota': 9}]",68
9622,"Riley, Shepherd and Browning",1978-10-25,"[{'azionista': 2020, 'quota': 39}, {'azionista': 2703, 'quota': 61}]",34
9623,"Doyle, Banks and Romero",1991-08-15,"[{'azionista': 1307, 'quota': 95}, {'azionista': 876, 'quota': 5}]",55
9624,"Torres, Thomas and Flowers",1985-10-18,"[{'azionista': 4426, 'quota': 53}, {'azionista': 3710, 'quota': 47}]",52
9625,Cortez PLC,1982-11-14,"[{'azionista': 1020, 'quota': 53}, {'azionista': 1110, 'quota': 47}]",35
9626,Faulkner and Sons,1990-05-09,"[{'azionista': 981, 'quota': 21}, {'azionista': 2005, 'quota': 9}, {'azionista': 574, 'quota': 70}]",97
9627,Cruz-Graham,1977-12-07,"[{'azionista': 1449, 'quota': 31}, {'azionista': 1742, 'quota': 49}, {'azionista': 4031, 'quota': 20}]",55
9628,Cross LLC,1994-01-27,"[{'azionista': 20, 'quota': 18}, {'azionista': 3406, 'quota': 81}, {'azionista': 1971, 'quota': 1}]",30
9629,Oconnor Ltd,1976-10-24,"[{'azionista': 4472, 'quota': 27}, {'azionista': 4314, 'quota': 7}, {'azionista': 262, 'quota': 40}, {'azionista': 2252, 'quota': 26}]",6
9630,Smith-Mcgee,1972-06-17,"[{'azionista': 4072, 'quota': 41}, {'azionista': 4167, 'quota': 59}]",16
9631,"Harris, Walls and Boyd",1998-08-26,"[{'azionista': 958, 'quota': 28}, {'azionista': 1490, 'quota': 50}, {'azionista': 2335, 'quota': 8}, {'azionista': 3511, 'quota': 14}]",85
9632,"Parrish, Mendez and Conrad",1963-10-11,"[{'azionista': 355, 'quota': 3}, {'azionista': 3127, 'quota': 78}, {'azionista': 4080, 'quota': 19}]",93
9633,"Brady, Donaldson and Hunter",1987-04-29,"[{'azionista': 68, 'quota': 12}, {'azionista': 4702, 'quota': 55}, {'azionista': 2842, 'quota': 10}, {'azionista': 1930, 'quota': 16}, {'azionista': 1150, 'quota': 7}]",11
9634,"Jackson, James and Patterson",1993-01-23,"[{'azionista': 2194, 'quota': 7}, {'azionista': 965, 'quota': 35}, {'azionista': 2395, 'quota': 27}, {'azionista': 2157, 'quota': 31}]",50
9635,"Nixon, Pacheco and Lewis",1988-06-21,"[{'azionista': 4480, 'quota': 16}, {'azionista': 1027, 'quota': 72}, {'azionista': 3058, 'quota': 12}]",71
9636,Reyes-Rivera,1999-10-06,"[{'azionista': 628, 'quota': 46}, {'azionista': 3835, 'quota': 54}]",57
9637,Martinez-Daniels,1963-01-30,"[{'azionista': 3646, 'quota': 5}, {'azionista': 2972, 'quota': 14}, {'azionista': 2742, 'quota': 19}, {'azionista': 338, 'quota': 43}, {'azionista': 2850, 'quota': 19}]",62
9638,Hurst Inc,1996-10-11,"[{'azionista': 2702, 'quota': 63}, {'azionista': 4437, 'quota': 37}]",82
9639,Mitchell LLC,1982-12-22,"[{'azionista': 196, 'quota': 2}, {'azionista': 2278, 'quota': 56}, {'azionista': 2973, 'quota': 19}, {'azionista': 4239, 'quota': 23}]",38
9640,Campbell PLC,1969-09-25,"[{'azionista': 4888, 'quota': 17}, {'azionista': 2468, 'quota': 54}, {'azionista': 521, 'quota': 29}]",61
9641,"Sanchez, Johnson and Sanders",1978-11-08,"[{'azionista': 2895, 'quota': 64}, {'azionista': 1043, 'quota': 35}, {'azionista': 2277, 'quota': 1}]",15
9642,Lowe-Owens,1998-02-16,"[{'azionista': 2978, 'quota': 36}, {'azionista': 2636, 'quota': 64}]",15
9643,Walker-Lynch,1978-01-16,"[{'azionista': 1643, 'quota': 17}, {'azionista': 662, 'quota': 50}, {'azionista': 4083, 'quota': 33}]",99
9644,Daniel-Bryant,1988-12-22,"[{'azionista': 2653, 'quota': 56}, {'azionista': 1560, 'quota': 44}]",11
9645,Doyle Group,1998-12-01,"[{'azionista': 3529, 'quota': 54}, {'azionista': 4554, 'quota': 46}]",12
9646,"Horne, Kennedy and Nicholson",1980-10-12,"[{'azionista': 643, 'quota': 1}, {'azionista': 4050, 'quota': 57}, {'azionista': 13, 'quota': 40}, {'azionista': 1053, 'quota': 2}]",62
9647,Dunn LLC,1993-11-19,"[{'azionista': 1381, 'quota': 24}, {'azionista': 2870, 'quota': 16}, {'azionista': 1780, 'quota': 60}]",64
9648,Oconnor Ltd,1998-04-10,"[{'azionista': 648, 'quota': 45}, {'azionista': 493, 'quota': 22}, {'azionista': 4024, 'quota': 33}]",17
9649,Perkins-Smith,1978-05-08,"[{'azionista': 1483, 'quota': 43}, {'azionista': 439, 'quota': 57}]",58
9650,Robinson-Jones,1988-06-26,"[{'azionista': 3011, 'quota': 80}, {'azionista': 160, 'quota': 20}]",11
9651,Thompson Ltd,1969-05-09,"[{'azionista': 347, 'quota': 7}, {'azionista': 136, 'quota': 68}, {'azionista': 3688, 'quota': 25}]",39
9652,Preston Inc,1963-03-07,"[{'azionista': 3811, 'quota': 24}, {'azionista': 2652, 'quota': 76}]",55
9653,"Marshall, Cardenas and Griffith",1965-03-31,"[{'azionista': 1593, 'quota': 29}, {'azionista': 4516, 'quota': 71}]",90
9654,Molina-Nelson,1964-05-30,"[{'azionista': 4269, 'quota': 70}, {'azionista': 2701, 'quota': 30}]",62
9655,"Morales, Taylor and Turner",1985-12-26,"[{'azionista': 3581, 'quota': 60}, {'azionista': 3194, 'quota': 40}]",4
9656,Martinez Group,1987-02-28,"[{'azionista': 3794, 'quota': 56}, {'azionista': 125, 'quota': 39}, {'azionista': 1466, 'quota': 5}]",64
9657,Williams Inc,1993-12-31,"[{'azionista': 4079, 'quota': 7}, {'azionista': 4748, 'quota': 8}, {'azionista': 4159, 'quota': 85}]",72
9658,"Stone, Edwards and Smith",1994-05-29,"[{'azionista': 3269, 'quota': 97}, {'azionista': 2256, 'quota': 3}]",12
9659,Lewis Ltd,1984-08-31,"[{'azionista': 112, 'quota': 71}, {'azionista': 4480, 'quota': 29}]",39
9660,Smith-Tran,1975-05-15,"[{'azionista': 1643, 'quota': 81}, {'azionista': 40, 'quota': 19}]",11
9661,"Douglas, Rhodes and Rice",1983-06-30,"[{'azionista': 4090, 'quota': 35}, {'azionista': 2647, 'quota': 23}, {'azionista': 2154, 'quota': 38}, {'azionista': 3678, 'quota': 4}]",60
9662,Middleton-Lang,1985-11-21,"[{'azionista': 4550, 'quota': 89}, {'azionista': 491, 'quota': 11}]",16
9663,"Mcgee, Williams and Chandler",1973-02-02,"[{'azionista': 84, 'quota': 29}, {'azionista': 901, 'quota': 50}, {'azionista': 1001, 'quota': 19}, {'azionista': 617, 'quota': 2}]",20
9664,Lopez LLC,1972-01-25,"[{'azionista': 420, 'quota': 33}, {'azionista': 1456, 'quota': 30}, {'azionista': 4507, 'quota': 30}, {'azionista': 1233, 'quota': 7}]",25
9665,"Price, Larson and Dunn",1973-12-24,"[{'azionista': 2035, 'quota': 77}, {'azionista': 1566, 'quota': 23}]",33
9666,Hahn LLC,1966-01-31,"[{'azionista': 2592, 'quota': 57}, {'azionista': 97, 'quota': 43}]",77
9667,Price and Sons,1967-04-23,"[{'azionista': 1637, 'quota': 28}, {'azionista': 2106, 'quota': 72}]",52
9668,Kim-Rodriguez,1984-03-05,"[{'azionista': 4986, 'quota': 9}, {'azionista': 1310, 'quota': 52}, {'azionista': 4421, 'quota': 39}]",33
9669,Nelson PLC,1969-07-03,"[{'azionista': 556, 'quota': 77}, {'azionista': 2260, 'quota': 1}, {'azionista': 3294, 'quota': 22}]",83
9670,"Johnson, Anderson and Mason",1982-12-14,"[{'azionista': 68, 'quota': 93}, {'azionista': 582, 'quota': 7}]",103
9671,Gillespie-Davidson,1981-02-02,"[{'azionista': 4557, 'quota': 13}, {'azionista': 375, 'quota': 56}, {'azionista': 4751, 'quota': 31}]",10
9672,Brock-Bradford,1975-02-01,"[{'azionista': 2509, 'quota': 60}, {'azionista': 3412, 'quota': 21}, {'azionista': 15, 'quota': 4}, {'azionista': 2347, 'quota': 15}]",34
9673,"George, Mcbride and Cox",1994-12-30,"[{'azionista': 4768, 'quota': 62}, {'azionista': 1715, 'quota': 38}]",68
9674,May Ltd,1979-07-15,"[{'azionista': 701, 'quota': 100}]",1
9675,Sherman Ltd,1973-10-16,"[{'azionista': 1301, 'quota': 29}, {'azionista': 2236, 'quota': 9}, {'azionista': 3838, 'quota': 12}, {'azionista': 326, 'quota': 45}, {'azionista': 977, 'quota': 5}]",68
9676,Johnson LLC,1969-12-16,"[{'azionista': 4217, 'quota': 81}, {'azionista': 2212, 'quota': 19}]",11
9677,Johnson-Anderson,1987-12-12,"[{'azionista': 2183, 'quota': 3}, {'azionista': 3475, 'quota': 77}, {'azionista': 4991, 'quota': 20}]",62
9678,Smith PLC,1968-06-23,"[{'azionista': 3879, 'quota': 95}, {'azionista': 2087, 'quota': 5}]",67
9679,Booth LLC,1973-05-24,"[{'azionista': 3554, 'quota': 3}, {'azionista': 4897, 'quota': 78}, {'azionista': 1810, 'quota': 19}]",79
9680,"Anthony, Johnson and Ross",1989-11-07,"[{'azionista': 15, 'quota': 12}, {'azionista': 17, 'quota': 32}, {'azionista': 944, 'quota': 15}, {'azionista': 4972, 'quota': 39}, {'azionista': 4519, 'quota': 2}]",69
9681,Brown Inc,1989-09-15,"[{'azionista': 3563, 'quota': 27}, {'azionista': 461, 'quota': 35}, {'azionista': 4218, 'quota': 10}, {'azionista': 1113, 'quota': 28}]",68
9682,"Long, Sanchez and Lambert",1968-07-19,"[{'azionista': 467, 'quota': 3}, {'azionista': 4171, 'quota': 76}, {'azionista': 187, 'quota': 21}]",71
9683,"Chavez, Watson and Carter",1979-12-05,"[{'azionista': 2725, 'quota': 67}, {'azionista': 539, 'quota': 33}]",43
9684,"Webb, Anderson and Walker",1985-10-15,"[{'azionista': 545, 'quota': 99}, {'azionista': 3808, 'quota': 1}]",94
9685,Gray Ltd,1984-02-12,"[{'azionista': 4533, 'quota': 10}, {'azionista': 781, 'quota': 68}, {'azionista': 4691, 'quota': 18}, {'azionista': 3542, 'quota': 4}]",69
9686,"Taylor, Brooks and Thomas",1977-11-05,"[{'azionista': 1324, 'quota': 8}, {'azionista': 3418, 'quota': 21}, {'azionista': 1415, 'quota': 3}, {'azionista': 660, 'quota': 30}, {'azionista': 426, 'quota': 14}, {'azionista': 4910, 'quota': 24}]",99
9687,Lawrence-Morrison,1970-02-22,"[{'azionista': 1181, 'quota': 8}, {'azionista': 676, 'quota': 36}, {'azionista': 4681, 'quota': 56}]",56
9688,"Smith, Hernandez and Price",1984-08-11,"[{'azionista': 223, 'quota': 73}, {'azionista': 1123, 'quota': 27}]",18
9689,"Bush, Hernandez and Fowler",1967-05-20,"[{'azionista': 1934, 'quota': 54}, {'azionista': 25, 'quota': 14}, {'azionista': 982, 'quota': 19}, {'azionista': 4552, 'quota': 13}]",81
9690,"Hammond, Walker and Copeland",1977-06-11,"[{'azionista': 2692, 'quota': 43}, {'azionista': 827, 'quota': 57}]",72
9691,Ross Ltd,1974-05-20,"[{'azionista': 3095, 'quota': 51}, {'azionista': 163, 'quota': 49}]",34
9692,"Singh, Willis and Spencer",1961-08-13,"[{'azionista': 480, 'quota': 56}, {'azionista': 1804, 'quota': 44}]",71
9693,Snyder PLC,1979-10-24,"[{'azionista': 3395, 'quota': 94}, {'azionista': 369, 'quota': 6}]",30
9694,Thompson Ltd,1981-01-23,"[{'azionista': 1645, 'quota': 56}, {'azionista': 797, 'quota': 44}]",27
9695,Torres Ltd,1997-08-24,"[{'azionista': 1558, 'quota': 71}, {'azionista': 2527, 'quota': 3}, {'azionista': 989, 'quota': 23}, {'azionista': 4728, 'quota': 3}]",91
9696,Lewis Group,1969-01-19,"[{'azionista': 3223, 'quota': 92}, {'azionista': 369, 'quota': 8}]",95
9697,"Rodriguez, Adams and Fields",1964-06-18,"[{'azionista': 4058, 'quota': 12}, {'azionista': 1492, 'quota': 50}, {'azionista': 4922, 'quota': 16}, {'azionista': 2861, 'quota': 22}]",25
9698,Thompson and Sons,1965-03-30,"[{'azionista': 2755, 'quota': 7}, {'azionista': 2364, 'quota': 75}, {'azionista': 951, 'quota': 18}]",74
9699,Wright and Sons,1967-07-24,"[{'azionista': 1459, 'quota': 67}, {'azionista': 1132, 'quota': 16}, {'azionista': 4794, 'quota': 17}]",21
9700,"Cline, Marsh and Smith",1960-05-25,"[{'azionista': 399, 'quota': 26}, {'azionista': 2799, 'quota': 19}, {'azionista': 4185, 'quota': 23}, {'azionista': 3291, 'quota': 32}]",4
9701,Smith-Stevenson,1981-08-02,"[{'azionista': 4871, 'quota': 85}, {'azionista': 1216, 'quota': 15}]",38
9702,Sherman PLC,1964-01-04,"[{'azionista': 3098, 'quota': 38}, {'azionista': 1439, 'quota': 13}, {'azionista': 4885, 'quota': 49}]",4
9703,Tucker PLC,1962-10-01,"[{'azionista': 3530, 'quota': 87}, {'azionista': 3340, 'quota': 13}]",90
9704,"Ellison, Reed and Ruiz",1991-10-10,"[{'azionista': 3977, 'quota': 88}, {'azionista': 873, 'quota': 12}]",10
9705,Erickson-Watts,1989-08-13,"[{'azionista': 976, 'quota': 92}, {'azionista': 3840, 'quota': 8}]",12
9706,Douglas-Ford,1982-04-28,"[{'azionista': 81, 'quota': 67}, {'azionista': 63, 'quota': 33}]",22
9707,"Shaw, Brooks and Dennis",1987-07-24,"[{'azionista': 2670, 'quota': 99}, {'azionista': 2500, 'quota': 1}]",25
9708,Solis PLC,1975-10-04,"[{'azionista': 3389, 'quota': 23}, {'azionista': 3696, 'quota': 28}, {'azionista': 1456, 'quota': 49}]",0
9709,"Wilson, Evans and Davis",1982-06-08,"[{'azionista': 4525, 'quota': 72}, {'azionista': 2466, 'quota': 8}, {'azionista': 451, 'quota': 20}]",68
9710,Ward-Wilson,1967-05-02,"[{'azionista': 163, 'quota': 43}, {'azionista': 3856, 'quota': 57}]",91
9711,Yu-Hall,1976-11-09,"[{'azionista': 1522, 'quota': 24}, {'azionista': 4739, 'quota': 59}, {'azionista': 6, 'quota': 17}]",41
9712,Anderson LLC,1998-02-18,"[{'azionista': 2206, 'quota': 69}, {'azionista': 633, 'quota': 31}]",88
9713,"Carney, Cabrera and Roberts",1985-08-28,"[{'azionista': 658, 'quota': 57}, {'azionista': 2755, 'quota': 34}, {'azionista': 4285, 'quota': 9}]",80
9714,Jones Group,1968-09-24,"[{'azionista': 2368, 'quota': 64}, {'azionista': 3457, 'quota': 36}]",30
9715,"Freeman, Ortiz and Harris",1975-01-05,"[{'azionista': 1666, 'quota': 34}, {'azionista': 390, 'quota': 66}]",80
9716,"Villa, Nichols and Matthews",1992-10-28,"[{'azionista': 1146, 'quota': 10}, {'azionista': 851, 'quota': 18}, {'azionista': 2543, 'quota': 72}]",53
9717,Diaz PLC,1989-10-05,"[{'azionista': 2344, 'quota': 27}, {'azionista': 735, 'quota': 31}, {'azionista': 4625, 'quota': 42}]",27
9718,"Johnson, Velez and Dunn",1989-03-13,"[{'azionista': 1522, 'quota': 48}, {'azionista': 526, 'quota': 52}]",95
9719,"Flores, Walton and Nunez",1960-05-19,"[{'azionista': 4334, 'quota': 30}, {'azionista': 212, 'quota': 16}, {'azionista': 4176, 'quota': 54}]",79
9720,"Alvarez, Mitchell and Hawkins",1960-12-07,"[{'azionista': 3802, 'quota': 88}, {'azionista': 1016, 'quota': 12}]",103
9721,Rodriguez-Howard,1973-07-01,"[{'azionista': 2702, 'quota': 12}, {'azionista': 676, 'quota': 48}, {'azionista': 3807, 'quota': 8}, {'azionista': 3687, 'quota': 32}]",82
9722,Branch-Lutz,1987-01-24,"[{'azionista': 408, 'quota': 2}, {'azionista': 1033, 'quota': 19}, {'azionista': 4560, 'quota': 53}, {'azionista': 4602, 'quota': 26}]",36
9723,Watson LLC,1962-04-24,"[{'azionista': 3795, 'quota': 61}, {'azionista': 3777, 'quota': 39}]",82
9724,Evans-Schmidt,1961-08-31,"[{'azionista': 2139, 'quota': 52}, {'azionista': 3601, 'quota': 39}, {'azionista': 2299, 'quota': 9}]",23
9725,Fields PLC,1984-11-18,"[{'azionista': 4147, 'quota': 86}, {'azionista': 3335, 'quota': 14}]",45
9726,Long Ltd,1999-04-20,"[{'azionista': 1133, 'quota': 89}, {'azionista': 704, 'quota': 11}]",73
9727,Brown LLC,1966-08-22,"[{'azionista': 2076, 'quota': 88}, {'azionista': 1523, 'quota': 12}]",20
9728,Greer and Sons,1997-03-03,"[{'azionista': 3145, 'quota': 41}, {'azionista': 4025, 'quota': 42}, {'azionista': 3717, 'quota': 5}, {'azionista': 1367, 'quota': 10}, {'azionista': 2646, 'quota': 2}]",54
9729,"Bradford, Hart and Green",1967-02-22,"[{'azionista': 3448, 'quota': 50}, {'azionista': 644, 'quota': 50}]",73
9730,Harris-Miller,1983-10-19,"[{'azionista': 4140, 'quota': 87}, {'azionista': 2821, 'quota': 13}]",16
9731,"Brown, Campbell and Cummings",1969-03-28,"[{'azionista': 4388, 'quota': 61}, {'azionista': 4468, 'quota': 39}]",29
9732,Murillo Inc,1997-08-05,"[{'azionista': 1815, 'quota': 85}, {'azionista': 4744, 'quota': 5}, {'azionista': 4304, 'quota': 10}]",11
9733,Johnson and Sons,1960-10-02,"[{'azionista': 2094, 'quota': 77}, {'azionista': 3437, 'quota': 23}]",32
9734,Winters-Nunez,1995-05-08,"[{'azionista': 1381, 'quota': 60}, {'azionista': 3434, 'quota': 34}, {'azionista': 3647, 'quota': 6}]",93
9735,Winters and Sons,1989-04-17,"[{'azionista': 4146, 'quota': 4}, {'azionista': 485, 'quota': 21}, {'azionista': 30, 'quota': 34}, {'azionista': 4671, 'quota': 18}, {'azionista': 585, 'quota': 23}]",77
9736,"Ford, Howe and Edwards",1964-10-07,"[{'azionista': 625, 'quota': 89}, {'azionista': 4854, 'quota': 11}]",50
9737,Walker-Jones,1974-01-30,"[{'azionista': 1887, 'quota': 91}, {'azionista': 132, 'quota': 9}]",69
9738,"Thomas, Mccullough and Smith",1995-01-17,"[{'azionista': 2853, 'quota': 51}, {'azionista': 2423, 'quota': 49}]",85
9739,"Young, Gilbert and Schmidt",1965-07-01,"[{'azionista': 3608, 'quota': 66}, {'azionista': 1408, 'quota': 34}]",20
9740,"Sanchez, Fernandez and Hall",1965-06-13,"[{'azionista': 4016, 'quota': 11}, {'azionista': 2117, 'quota': 78}, {'azionista': 4776, 'quota': 11}]",49
9741,Walters Group,1960-08-12,"[{'azionista': 4590, 'quota': 45}, {'azionista': 1457, 'quota': 55}]",68
9742,"Leonard, Mccarthy and Johnson",1982-10-20,"[{'azionista': 3885, 'quota': 46}, {'azionista': 4134, 'quota': 54}]",4
9743,Ross Ltd,1961-10-27,"[{'azionista': 1868, 'quota': 81}, {'azionista': 2735, 'quota': 19}]",41
9744,"Obrien, Sanchez and Williams",1983-12-05,"[{'azionista': 1719, 'quota': 68}, {'azionista': 3073, 'quota': 32}]",5
9745,Dillon-Shannon,1997-08-03,"[{'azionista': 2338, 'quota': 6}, {'azionista': 45, 'quota': 32}, {'azionista': 4908, 'quota': 62}]",77
9746,"Jones, Long and Owens",1988-08-13,"[{'azionista': 1463, 'quota': 68}, {'azionista': 2362, 'quota': 31}, {'azionista': 4787, 'quota': 1}]",59
9747,"Clark, Cortez and Matthews",1978-05-30,"[{'azionista': 1560, 'quota': 46}, {'azionista': 1244, 'quota': 54}]",20
9748,Holt-Cobb,1961-04-13,"[{'azionista': 407, 'quota': 78}, {'azionista': 3734, 'quota': 22}]",49
9749,Bolton LLC,1991-08-02,"[{'azionista': 4935, 'quota': 78}, {'azionista': 3524, 'quota': 22}]",83
9750,Patterson Inc,1989-02-19,"[{'azionista': 1516, 'quota': 71}, {'azionista': 3805, 'quota': 13}, {'azionista': 36, 'quota': 16}]",77
9751,Ramos Ltd,1983-10-13,"[{'azionista': 156, 'quota': 71}, {'azionista': 949, 'quota': 29}]",4
9752,Nelson and Sons,1999-01-01,"[{'azionista': 3109, 'quota': 63}, {'azionista': 1285, 'quota': 17}, {'azionista': 4257, 'quota': 20}]",46
9753,Cook-Wright,1971-10-28,"[{'azionista': 4690, 'quota': 6}, {'azionista': 2288, 'quota': 27}, {'azionista': 3119, 'quota': 67}]",38
9754,Fisher Group,1995-05-11,"[{'azionista': 4979, 'quota': 96}, {'azionista': 1579, 'quota': 3}, {'azionista': 1349, 'quota': 1}]",64
9755,Benson Ltd,1986-06-11,"[{'azionista': 1700, 'quota': 40}, {'azionista': 1692, 'quota': 6}, {'azionista': 19, 'quota': 54}]",92
9756,"Brown, Parker and Richardson",1996-11-09,"[{'azionista': 2853, 'quota': 91}, {'azionista': 2984, 'quota': 9}]",52
