id,nome,data_fondazione,quotazioni,sede
1575,"Curtis, Shaw and Scott",1975-04-15,"[{'azionista': 8060, 'quota': 35}, {'azionista': 7315, 'quota': 9}, {'azionista': 6162, 'quota': 56}]",64
1576,"Brown, Mack and Adams",1968-12-02,"[{'azionista': 11572, 'quota': 13}, {'azionista': 10763, 'quota': 82}, {'azionista': 8183, 'quota': 5}]",6
1577,"Butler, Trevino and Nixon",1980-08-17,"[{'azionista': 9843, 'quota': 6}, {'azionista': 9149, 'quota': 88}, {'azionista': 12201, 'quota': 6}]",48
1578,"Martin, Long and Clark",1989-01-19,"[{'azionista': 8542, 'quota': 17}, {'azionista': 6946, 'quota': 49}, {'azionista': 13047, 'quota': 26}, {'azionista': 8583, 'quota': 8}]",43
1579,Brown PLC,1965-12-30,"[{'azionista': 11775, 'quota': 58}, {'azionista': 12935, 'quota': 42}]",102
1580,Ruiz Inc,1971-02-10,"[{'azionista': 9765, 'quota': 11}, {'azionista': 12135, 'quota': 89}]",0
1581,"Pierce, Powers and Bean",1993-04-06,"[{'azionista': 12709, 'quota': 52}, {'azionista': 6506, 'quota': 32}, {'azionista': 9726, 'quota': 7}, {'azionista': 11836, 'quota': 9}]",5
1582,Knight Ltd,1980-12-10,"[{'azionista': 8175, 'quota': 73}, {'azionista': 10900, 'quota': 27}]",27
1583,Fitzpatrick-Freeman,1974-10-16,"[{'azionista': 8762, 'quota': 58}, {'azionista': 12201, 'quota': 42}]",75
1584,Carpenter-Gonzales,1960-01-05,"[{'azionista': 7660, 'quota': 68}, {'azionista': 8129, 'quota': 32}]",41
1585,"Bennett, Duran and Turner",1963-04-18,"[{'azionista': 12749, 'quota': 50}, {'azionista': 12863, 'quota': 43}, {'azionista': 9853, 'quota': 7}]",70
1586,Crawford and Sons,1997-12-13,"[{'azionista': 7770, 'quota': 20}, {'azionista': 12798, 'quota': 56}, {'azionista': 9542, 'quota': 24}]",89
1587,Pierce-Johnson,1976-09-05,"[{'azionista': 6360, 'quota': 83}, {'azionista': 12161, 'quota': 17}]",62
1588,Aguirre-Allen,1962-12-14,"[{'azionista': 9788, 'quota': 56}, {'azionista': 12322, 'quota': 44}]",37
1589,Miller Inc,1998-04-11,"[{'azionista': 11316, 'quota': 33}, {'azionista': 7215, 'quota': 27}, {'azionista': 7480, 'quota': 40}]",9
1590,"Harrison, Mitchell and Davis",1978-10-03,"[{'azionista': 12507, 'quota': 6}, {'azionista': 11523, 'quota': 21}, {'azionista': 13083, 'quota': 72}, {'azionista': 12181, 'quota': 1}]",35
1591,"Lucas, Mccall and Ramirez",1972-10-04,"[{'azionista': 10588, 'quota': 56}, {'azionista': 7929, 'quota': 44}]",52
1592,Chambers LLC,1978-02-13,"[{'azionista': 6498, 'quota': 93}, {'azionista': 6443, 'quota': 7}]",52
1593,Harris-Wilson,1982-09-23,"[{'azionista': 5905, 'quota': 88}, {'azionista': 8871, 'quota': 12}]",78
1594,Anthony-Hickman,1973-10-24,"[{'azionista': 9560, 'quota': 53}, {'azionista': 10894, 'quota': 45}, {'azionista': 5892, 'quota': 2}]",70
1595,Mathis-Obrien,1981-03-21,"[{'azionista': 10657, 'quota': 68}, {'azionista': 10132, 'quota': 32}]",2
1596,"Williams, Wilkinson and Stewart",1964-10-24,"[{'azionista': 12059, 'quota': 19}, {'azionista': 5784, 'quota': 42}, {'azionista': 6403, 'quota': 39}]",22
1597,Patton Ltd,1973-08-24,"[{'azionista': 11081, 'quota': 12}, {'azionista': 6469, 'quota': 43}, {'azionista': 10116, 'quota': 43}, {'azionista': 8047, 'quota': 2}]",95
1598,"Austin, Clark and Burch",1965-09-12,"[{'azionista': 6635, 'quota': 5}, {'azionista': 12480, 'quota': 58}, {'azionista': 5699, 'quota': 37}]",63
1599,Giles-Harris,1963-08-04,"[{'azionista': 7990, 'quota': 38}, {'azionista': 7678, 'quota': 28}, {'azionista': 8567, 'quota': 34}]",60
1600,Elliott-Barker,1989-05-27,"[{'azionista': 12990, 'quota': 92}, {'azionista': 9989, 'quota': 8}]",36
1601,"Wilson, Mays and Jones",1970-04-29,"[{'azionista': 9953, 'quota': 97}, {'azionista': 7992, 'quota': 3}]",23
1602,"Mckinney, Lane and Oneill",1982-08-25,"[{'azionista': 11507, 'quota': 28}, {'azionista': 9129, 'quota': 1}, {'azionista': 8513, 'quota': 69}, {'azionista': 11278, 'quota': 2}]",46
1603,Jackson Ltd,1992-04-19,"[{'azionista': 8441, 'quota': 30}, {'azionista': 13092, 'quota': 23}, {'azionista': 11293, 'quota': 33}, {'azionista': 6554, 'quota': 14}]",98
1604,Forbes-Cruz,1967-08-13,"[{'azionista': 13070, 'quota': 98}, {'azionista': 7217, 'quota': 2}]",54
1605,"Thompson, Salazar and Martinez",1987-05-25,"[{'azionista': 10222, 'quota': 38}, {'azionista': 8490, 'quota': 12}, {'azionista': 8825, 'quota': 13}, {'azionista': 9214, 'quota': 37}]",66
1606,Flynn Ltd,1991-04-19,"[{'azionista': 11410, 'quota': 91}, {'azionista': 11586, 'quota': 9}]",72
1607,"Stewart, Flores and Bowen",1993-03-02,"[{'azionista': 5946, 'quota': 92}, {'azionista': 9545, 'quota': 8}]",99
1608,"Flynn, Hill and Wagner",1974-07-14,"[{'azionista': 8354, 'quota': 39}, {'azionista': 11448, 'quota': 21}, {'azionista': 6842, 'quota': 1}, {'azionista': 8030, 'quota': 39}]",95
1609,"Romero, Garcia and Cordova",1964-02-21,"[{'azionista': 11563, 'quota': 4}, {'azionista': 7390, 'quota': 20}, {'azionista': 8570, 'quota': 33}, {'azionista': 9420, 'quota': 1}, {'azionista': 7391, 'quota': 32}, {'azionista': 12885, 'quota': 10}]",87
1610,"Barber, Rodriguez and King",1995-02-27,"[{'azionista': 12654, 'quota': 98}, {'azionista': 10127, 'quota': 2}]",11
1611,Lopez-Stark,1992-04-02,"[{'azionista': 9030, 'quota': 92}, {'azionista': 8377, 'quota': 8}]",15
1612,"Mcintosh, Chan and Atkins",1976-06-27,"[{'azionista': 7268, 'quota': 100}]",41
1613,Franklin-Simmons,1970-08-21,"[{'azionista': 11852, 'quota': 99}, {'azionista': 8883, 'quota': 1}]",100
1614,"Johnson, Huerta and Spears",1992-01-27,"[{'azionista': 6999, 'quota': 6}, {'azionista': 7992, 'quota': 12}, {'azionista': 10989, 'quota': 21}, {'azionista': 9904, 'quota': 18}, {'azionista': 11617, 'quota': 43}]",20
1615,Wagner-Fry,1981-12-20,"[{'azionista': 11408, 'quota': 76}, {'azionista': 8947, 'quota': 17}, {'azionista': 9185, 'quota': 7}]",39
1616,"Hines, Farmer and Brooks",1968-06-29,"[{'azionista': 12703, 'quota': 76}, {'azionista': 6337, 'quota': 24}]",26
1617,"Lewis, Lewis and Carter",1973-07-22,"[{'azionista': 9934, 'quota': 2}, {'azionista': 11080, 'quota': 97}, {'azionista': 6011, 'quota': 1}]",2
1618,"Roy, Santos and Velazquez",1980-10-28,"[{'azionista': 13093, 'quota': 8}, {'azionista': 13004, 'quota': 42}, {'azionista': 12476, 'quota': 50}]",49
1619,"Ochoa, Williams and Valencia",1971-10-03,"[{'azionista': 10993, 'quota': 1}, {'azionista': 7459, 'quota': 27}, {'azionista': 8752, 'quota': 45}, {'azionista': 8372, 'quota': 27}]",5
1620,Parker-Holland,1974-05-30,"[{'azionista': 10254, 'quota': 85}, {'azionista': 7339, 'quota': 15}]",74
1621,Davis-Matthews,1965-06-30,"[{'azionista': 5894, 'quota': 22}, {'azionista': 9804, 'quota': 17}, {'azionista': 9162, 'quota': 61}]",71
1622,Palmer Inc,1966-12-17,"[{'azionista': 12797, 'quota': 49}, {'azionista': 12528, 'quota': 51}]",91
1623,"Alexander, Fletcher and Martin",1968-02-19,"[{'azionista': 11621, 'quota': 52}, {'azionista': 9332, 'quota': 15}, {'azionista': 8578, 'quota': 33}]",86
1624,Cabrera-Smith,1994-11-12,"[{'azionista': 8086, 'quota': 41}, {'azionista': 11489, 'quota': 51}, {'azionista': 7310, 'quota': 8}]",72
1625,Scott-Stewart,1986-01-06,"[{'azionista': 8072, 'quota': 41}, {'azionista': 7764, 'quota': 51}, {'azionista': 8725, 'quota': 8}]",16
1626,"Butler, Clark and Holloway",1986-08-24,"[{'azionista': 9901, 'quota': 85}, {'azionista': 8589, 'quota': 15}]",75
1627,"Banks, Shaw and Weber",1994-09-15,"[{'azionista': 8386, 'quota': 48}, {'azionista': 12850, 'quota': 52}]",33
1628,Rosales-Brown,1973-05-26,"[{'azionista': 6082, 'quota': 91}, {'azionista': 9919, 'quota': 9}]",64
1629,Zuniga PLC,1996-01-31,"[{'azionista': 11376, 'quota': 88}, {'azionista': 10188, 'quota': 12}]",61
1630,"Mcdaniel, Smith and Wu",1996-03-10,"[{'azionista': 12019, 'quota': 25}, {'azionista': 12934, 'quota': 75}]",39
1631,Perez-Garcia,1982-11-08,"[{'azionista': 8056, 'quota': 79}, {'azionista': 7273, 'quota': 21}]",24
1632,Robbins Group,1997-01-04,"[{'azionista': 8893, 'quota': 57}, {'azionista': 9610, 'quota': 30}, {'azionista': 5857, 'quota': 13}]",71
1633,Rose LLC,1992-12-07,"[{'azionista': 5695, 'quota': 32}, {'azionista': 7959, 'quota': 68}]",56
1634,Powers-Smith,1960-01-09,"[{'azionista': 11009, 'quota': 35}, {'azionista': 12037, 'quota': 65}]",61
1635,"Smith, Everett and Sutton",1985-09-08,"[{'azionista': 11835, 'quota': 53}, {'azionista': 11935, 'quota': 13}, {'azionista': 10127, 'quota': 34}]",93
1636,"Young, Cline and Foster",1999-05-28,"[{'azionista': 5773, 'quota': 76}, {'azionista': 6372, 'quota': 24}]",31
1637,"Hayden, Garcia and Montoya",1996-11-15,"[{'azionista': 9188, 'quota': 34}, {'azionista': 11135, 'quota': 33}, {'azionista': 8925, 'quota': 22}, {'azionista': 9599, 'quota': 11}]",52
1638,Pena-Torres,1964-12-28,"[{'azionista': 12722, 'quota': 93}, {'azionista': 8121, 'quota': 7}]",53
1639,"Anderson, Lam and Bruce",1996-09-21,"[{'azionista': 12185, 'quota': 21}, {'azionista': 10039, 'quota': 79}]",38
1640,"Macias, Harris and Singh",1971-10-19,"[{'azionista': 9947, 'quota': 64}, {'azionista': 10610, 'quota': 36}]",82
1641,Martin-Meadows,1975-09-20,"[{'azionista': 12080, 'quota': 89}, {'azionista': 11478, 'quota': 11}]",21
1642,"Fuentes, Caldwell and Daniels",1975-09-14,"[{'azionista': 11086, 'quota': 9}, {'azionista': 6829, 'quota': 85}, {'azionista': 9145, 'quota': 6}]",42
1643,Fletcher Inc,1976-10-07,"[{'azionista': 12259, 'quota': 19}, {'azionista': 7636, 'quota': 49}, {'azionista': 12264, 'quota': 32}]",2
1644,Williams LLC,1961-07-29,"[{'azionista': 12419, 'quota': 87}, {'azionista': 12313, 'quota': 13}]",10
1645,"Gonzalez, Sullivan and Bowman",1965-11-05,"[{'azionista': 7427, 'quota': 57}, {'azionista': 7991, 'quota': 40}, {'azionista': 11785, 'quota': 3}]",82
1646,Richards Inc,1962-10-08,"[{'azionista': 10791, 'quota': 45}, {'azionista': 7121, 'quota': 38}, {'azionista': 10880, 'quota': 17}]",95
1647,Sanchez Ltd,1966-12-12,"[{'azionista': 8895, 'quota': 34}, {'azionista': 11881, 'quota': 15}, {'azionista': 5867, 'quota': 51}]",97
1648,Clark and Sons,1969-03-19,"[{'azionista': 12442, 'quota': 87}, {'azionista': 7822, 'quota': 13}]",22
1649,Schultz-Fitzgerald,1979-12-23,"[{'azionista': 7270, 'quota': 54}, {'azionista': 7743, 'quota': 46}]",51
1650,Baker and Sons,1997-04-11,"[{'azionista': 7150, 'quota': 49}, {'azionista': 8419, 'quota': 49}, {'azionista': 9893, 'quota': 2}]",18
1651,Jordan-Lee,1964-02-10,"[{'azionista': 11287, 'quota': 53}, {'azionista': 11137, 'quota': 47}]",99
1652,"Brooks, Walker and Richardson",1985-11-12,"[{'azionista': 11245, 'quota': 89}, {'azionista': 7752, 'quota': 11}]",59
1653,Rhodes-Walker,1979-03-08,"[{'azionista': 7467, 'quota': 64}, {'azionista': 6924, 'quota': 36}]",82
1654,Hill Ltd,1990-01-06,"[{'azionista': 9515, 'quota': 20}, {'azionista': 6478, 'quota': 80}]",7
1655,Le and Sons,1972-02-17,"[{'azionista': 6930, 'quota': 89}, {'azionista': 6295, 'quota': 11}]",87
1656,Hall-Montes,1981-10-13,"[{'azionista': 7832, 'quota': 10}, {'azionista': 9742, 'quota': 90}]",11
1657,Duncan-Ballard,1993-08-19,"[{'azionista': 5657, 'quota': 40}, {'azionista': 13085, 'quota': 60}]",101
1658,"Ball, Taylor and Jimenez",1973-01-11,"[{'azionista': 11849, 'quota': 35}, {'azionista': 9659, 'quota': 65}]",80
1659,"Martin, Kerr and Ramirez",1968-04-27,"[{'azionista': 9611, 'quota': 42}, {'azionista': 10458, 'quota': 58}]",0
1660,Walker-Reed,1990-04-27,"[{'azionista': 9063, 'quota': 76}, {'azionista': 12388, 'quota': 24}]",103
1661,Adams Ltd,1964-07-07,"[{'azionista': 9962, 'quota': 9}, {'azionista': 11367, 'quota': 58}, {'azionista': 9142, 'quota': 25}, {'azionista': 10683, 'quota': 8}]",40
1662,"Munoz, Gardner and Williams",1970-12-31,"[{'azionista': 10513, 'quota': 76}, {'azionista': 9386, 'quota': 24}]",32
1663,Fields Inc,1964-12-31,"[{'azionista': 9291, 'quota': 69}, {'azionista': 6598, 'quota': 31}]",61
1664,Russell LLC,1962-10-26,"[{'azionista': 11914, 'quota': 23}, {'azionista': 6147, 'quota': 47}, {'azionista': 10533, 'quota': 30}]",28
1665,"Flores, Benson and Walter",1994-11-14,"[{'azionista': 9853, 'quota': 69}, {'azionista': 7145, 'quota': 31}]",26
1666,Stephens Inc,1966-08-15,"[{'azionista': 7484, 'quota': 9}, {'azionista': 5840, 'quota': 50}, {'azionista': 9850, 'quota': 41}]",81
1667,Fitzpatrick Ltd,1985-02-12,"[{'azionista': 6938, 'quota': 1}, {'azionista': 8075, 'quota': 35}, {'azionista': 6674, 'quota': 64}]",1
1668,Torres-Ware,1985-10-09,"[{'azionista': 12675, 'quota': 29}, {'azionista': 11831, 'quota': 71}]",93
1669,Franklin-Conner,1998-11-01,"[{'azionista': 12283, 'quota': 36}, {'azionista': 10074, 'quota': 51}, {'azionista': 7621, 'quota': 13}]",71
1670,"Marsh, Cantu and Evans",1983-02-07,"[{'azionista': 5808, 'quota': 57}, {'azionista': 8528, 'quota': 43}]",66
1671,"Glover, Phillips and Jackson",1966-07-29,"[{'azionista': 11992, 'quota': 84}, {'azionista': 8523, 'quota': 16}]",44
1672,"Glover, Johnson and Gonzalez",1975-06-21,"[{'azionista': 9925, 'quota': 35}, {'azionista': 7218, 'quota': 65}]",92
1673,"Browning, Shelton and Sanchez",1972-09-12,"[{'azionista': 10102, 'quota': 39}, {'azionista': 10130, 'quota': 42}, {'azionista': 10149, 'quota': 19}]",50
1674,"Burns, Perez and Miles",1984-07-13,"[{'azionista': 11860, 'quota': 25}, {'azionista': 10266, 'quota': 18}, {'azionista': 8676, 'quota': 57}]",6
1675,"Young, Lambert and Mccullough",1983-12-29,"[{'azionista': 11602, 'quota': 65}, {'azionista': 8955, 'quota': 35}]",36
1676,Nelson Group,1963-10-08,"[{'azionista': 9553, 'quota': 40}, {'azionista': 8513, 'quota': 60}]",7
1677,"Soto, Reynolds and Hutchinson",1965-10-24,"[{'azionista': 10516, 'quota': 48}, {'azionista': 11853, 'quota': 52}]",88
1678,Wilson-White,1980-03-22,"[{'azionista': 8190, 'quota': 96}, {'azionista': 6669, 'quota': 4}]",56
1679,"Woods, Lee and Green",1990-03-10,"[{'azionista': 12423, 'quota': 47}, {'azionista': 12411, 'quota': 31}, {'azionista': 10623, 'quota': 22}]",35
1680,"Mcdonald, Diaz and Frye",1975-11-13,"[{'azionista': 8331, 'quota': 99}, {'azionista': 11730, 'quota': 1}]",23
1681,Howard Group,1966-08-13,"[{'azionista': 10410, 'quota': 71}, {'azionista': 11974, 'quota': 29}]",25
1682,Robertson Inc,1963-06-29,"[{'azionista': 8784, 'quota': 3}, {'azionista': 11078, 'quota': 2}, {'azionista': 10797, 'quota': 69}, {'azionista': 9911, 'quota': 26}]",21
1683,"Mcdaniel, Wright and Ruiz",1990-01-04,"[{'azionista': 10445, 'quota': 2}, {'azionista': 11192, 'quota': 46}, {'azionista': 9401, 'quota': 24}, {'azionista': 8329, 'quota': 21}, {'azionista': 6295, 'quota': 7}]",59
1684,Velasquez Inc,1973-11-04,"[{'azionista': 5972, 'quota': 2}, {'azionista': 6655, 'quota': 29}, {'azionista': 10396, 'quota': 69}]",77
1685,Day-Bright,1962-07-04,"[{'azionista': 8115, 'quota': 71}, {'azionista': 11409, 'quota': 29}]",101
1686,Johnson Group,1994-03-15,"[{'azionista': 12590, 'quota': 25}, {'azionista': 10714, 'quota': 30}, {'azionista': 11326, 'quota': 45}]",21
1687,Contreras Inc,1998-05-07,"[{'azionista': 12658, 'quota': 69}, {'azionista': 7353, 'quota': 14}, {'azionista': 10353, 'quota': 17}]",71
1688,"Wright, Greene and Evans",1975-08-09,"[{'azionista': 6876, 'quota': 29}, {'azionista': 6409, 'quota': 71}]",6
1689,"Roberts, Mcgee and Evans",1997-05-12,"[{'azionista': 7061, 'quota': 26}, {'azionista': 10651, 'quota': 61}, {'azionista': 10470, 'quota': 13}]",11
1690,Bauer Inc,1973-07-07,"[{'azionista': 7061, 'quota': 54}, {'azionista': 12205, 'quota': 46}]",71
1691,Young-Ruiz,1979-01-25,"[{'azionista': 7354, 'quota': 21}, {'azionista': 8041, 'quota': 22}, {'azionista': 5663, 'quota': 57}]",26
1692,Melton PLC,1983-01-15,"[{'azionista': 5880, 'quota': 12}, {'azionista': 10166, 'quota': 74}, {'azionista': 7038, 'quota': 14}]",13
1693,Bennett Inc,1965-12-18,"[{'azionista': 8876, 'quota': 57}, {'azionista': 8716, 'quota': 43}]",70
1694,"Roberson, Wise and Taylor",1984-05-03,"[{'azionista': 5638, 'quota': 1}, {'azionista': 12693, 'quota': 33}, {'azionista': 5759, 'quota': 45}, {'azionista': 9847, 'quota': 6}, {'azionista': 10290, 'quota': 15}]",24
1695,Mathews-Gross,1989-10-10,"[{'azionista': 8211, 'quota': 56}, {'azionista': 13058, 'quota': 17}, {'azionista': 10004, 'quota': 27}]",12
1696,"Flowers, Ingram and Mclean",1974-05-23,"[{'azionista': 11802, 'quota': 45}, {'azionista': 10136, 'quota': 55}]",93
1697,Beard LLC,1961-01-23,"[{'azionista': 10888, 'quota': 79}, {'azionista': 12073, 'quota': 17}, {'azionista': 8640, 'quota': 4}]",87
1698,"Hicks, Jones and Mayo",1985-10-15,"[{'azionista': 9269, 'quota': 61}, {'azionista': 7955, 'quota': 39}]",85
1699,Johnson-Nelson,1979-01-17,"[{'azionista': 12366, 'quota': 27}, {'azionista': 10102, 'quota': 73}]",3
1700,Jacobs-Rojas,1984-03-02,"[{'azionista': 10091, 'quota': 60}, {'azionista': 10304, 'quota': 18}, {'azionista': 12370, 'quota': 22}]",13
1701,Larson-Dawson,1984-10-22,"[{'azionista': 10473, 'quota': 78}, {'azionista': 9360, 'quota': 22}]",101
1702,Hall-Fleming,1989-02-17,"[{'azionista': 12885, 'quota': 20}, {'azionista': 6351, 'quota': 15}, {'azionista': 6880, 'quota': 11}, {'azionista': 6467, 'quota': 34}, {'azionista': 7643, 'quota': 16}, {'azionista': 7599, 'quota': 4}]",32
1703,Wise-Cook,1988-02-07,"[{'azionista': 7415, 'quota': 96}, {'azionista': 10089, 'quota': 4}]",54
1704,Fuentes-Wright,1965-01-08,"[{'azionista': 12551, 'quota': 15}, {'azionista': 6877, 'quota': 48}, {'azionista': 6579, 'quota': 7}, {'azionista': 12305, 'quota': 30}]",51
1705,"Chavez, Rodgers and Vargas",1982-03-06,"[{'azionista': 13084, 'quota': 79}, {'azionista': 8395, 'quota': 21}]",36
1706,Ward-Faulkner,1981-11-09,"[{'azionista': 7825, 'quota': 75}, {'azionista': 10257, 'quota': 18}, {'azionista': 11560, 'quota': 7}]",93
1707,Salazar Inc,1960-05-08,"[{'azionista': 10502, 'quota': 47}, {'azionista': 6035, 'quota': 53}]",35
1708,Moran Inc,1993-08-12,"[{'azionista': 8814, 'quota': 22}, {'azionista': 8322, 'quota': 78}]",54
1709,Murray-Johnson,1966-02-07,"[{'azionista': 10641, 'quota': 15}, {'azionista': 11800, 'quota': 12}, {'azionista': 9680, 'quota': 20}, {'azionista': 9974, 'quota': 53}]",84
1710,"Gonzalez, Buck and Williams",1966-07-26,"[{'azionista': 7179, 'quota': 7}, {'azionista': 11023, 'quota': 73}, {'azionista': 6550, 'quota': 20}]",88
1711,Williams-Davis,1979-06-03,"[{'azionista': 13062, 'quota': 29}, {'azionista': 12419, 'quota': 38}, {'azionista': 9327, 'quota': 33}]",87
1712,Graves-Diaz,1996-12-26,"[{'azionista': 12035, 'quota': 57}, {'azionista': 7651, 'quota': 5}, {'azionista': 13079, 'quota': 38}]",81
1713,Villarreal-Gonzalez,1980-08-27,"[{'azionista': 12200, 'quota': 99}, {'azionista': 10950, 'quota': 1}]",70
1714,"Hunt, Trujillo and Hawkins",1976-11-28,"[{'azionista': 7919, 'quota': 65}, {'azionista': 11260, 'quota': 35}]",60
1715,Smith Group,1966-09-18,"[{'azionista': 9966, 'quota': 69}, {'azionista': 12935, 'quota': 22}, {'azionista': 8146, 'quota': 9}]",23
1716,Moore Inc,1995-11-05,"[{'azionista': 10005, 'quota': 36}, {'azionista': 7778, 'quota': 39}, {'azionista': 12151, 'quota': 25}]",83
1717,Moore LLC,1990-05-26,"[{'azionista': 9939, 'quota': 47}, {'azionista': 5925, 'quota': 53}]",57
1718,Mclean Ltd,1976-08-03,"[{'azionista': 12924, 'quota': 26}, {'azionista': 8872, 'quota': 34}, {'azionista': 11785, 'quota': 40}]",10
1719,Harvey-Estes,1966-06-22,"[{'azionista': 5682, 'quota': 22}, {'azionista': 7202, 'quota': 66}, {'azionista': 6186, 'quota': 12}]",53
1720,Bennett Group,1996-09-14,"[{'azionista': 11536, 'quota': 90}, {'azionista': 7230, 'quota': 10}]",18
1721,"Smith, Hodges and Davis",1994-03-14,"[{'azionista': 10719, 'quota': 34}, {'azionista': 8040, 'quota': 43}, {'azionista': 6344, 'quota': 23}]",96
1722,Bennett LLC,1995-01-15,"[{'azionista': 9542, 'quota': 24}, {'azionista': 5838, 'quota': 4}, {'azionista': 7780, 'quota': 19}, {'azionista': 8919, 'quota': 53}]",94
1723,Wright-Ellis,1970-05-08,"[{'azionista': 7408, 'quota': 6}, {'azionista': 10977, 'quota': 94}]",83
1724,"Williams, Heath and Salinas",1964-05-10,"[{'azionista': 8348, 'quota': 22}, {'azionista': 12689, 'quota': 36}, {'azionista': 8621, 'quota': 18}, {'azionista': 12182, 'quota': 24}]",11
1725,Lloyd and Sons,1966-06-12,"[{'azionista': 11910, 'quota': 88}, {'azionista': 7049, 'quota': 12}]",94
1726,"Robbins, Shea and Carrillo",1963-01-10,"[{'azionista': 11168, 'quota': 94}, {'azionista': 12227, 'quota': 1}, {'azionista': 12037, 'quota': 3}, {'azionista': 10083, 'quota': 2}]",74
1727,Kidd and Sons,1988-02-03,"[{'azionista': 6395, 'quota': 15}, {'azionista': 9613, 'quota': 70}, {'azionista': 7293, 'quota': 8}, {'azionista': 5719, 'quota': 7}]",15
1728,Patel and Sons,1982-12-22,"[{'azionista': 8014, 'quota': 51}, {'azionista': 10490, 'quota': 49}]",70
1729,Welch-Moore,1984-08-17,"[{'azionista': 11107, 'quota': 71}, {'azionista': 7432, 'quota': 29}]",35
1730,"White, Mullins and Mccormick",1999-05-16,"[{'azionista': 10683, 'quota': 33}, {'azionista': 11592, 'quota': 44}, {'azionista': 10167, 'quota': 23}]",38
1731,Schultz Group,1966-03-04,"[{'azionista': 7763, 'quota': 28}, {'azionista': 12929, 'quota': 21}, {'azionista': 8734, 'quota': 6}, {'azionista': 8057, 'quota': 45}]",75
1732,Baker Group,1991-01-23,"[{'azionista': 8493, 'quota': 5}, {'azionista': 5835, 'quota': 32}, {'azionista': 10209, 'quota': 53}, {'azionista': 10691, 'quota': 10}]",65
1733,"Austin, Steele and George",1984-10-23,"[{'azionista': 11949, 'quota': 68}, {'azionista': 10191, 'quota': 19}, {'azionista': 9159, 'quota': 13}]",20
1734,Pierce Group,1970-11-22,"[{'azionista': 10311, 'quota': 20}, {'azionista': 7180, 'quota': 3}, {'azionista': 9418, 'quota': 38}, {'azionista': 9305, 'quota': 39}]",18
1735,Oneill-Powers,1969-02-15,"[{'azionista': 8247, 'quota': 54}, {'azionista': 8023, 'quota': 46}]",30
1736,Chambers Inc,1961-12-24,"[{'azionista': 6606, 'quota': 36}, {'azionista': 7596, 'quota': 64}]",68
1737,"Nichols, Cobb and Harmon",1987-04-27,"[{'azionista': 10298, 'quota': 89}, {'azionista': 11924, 'quota': 11}]",92
1738,Bird-Marsh,1963-07-22,"[{'azionista': 7580, 'quota': 16}, {'azionista': 8534, 'quota': 41}, {'azionista': 12062, 'quota': 43}]",26
1739,Hale Ltd,1974-10-10,"[{'azionista': 9549, 'quota': 59}, {'azionista': 6363, 'quota': 41}]",71
1740,Stewart-Carter,1993-02-26,"[{'azionista': 12513, 'quota': 66}, {'azionista': 10464, 'quota': 34}]",26
1741,Cook Group,1997-10-03,"[{'azionista': 8044, 'quota': 28}, {'azionista': 12513, 'quota': 56}, {'azionista': 12160, 'quota': 16}]",35
1742,Stewart-Taylor,1983-12-08,"[{'azionista': 12839, 'quota': 73}, {'azionista': 11127, 'quota': 27}]",20
1743,"Harper, Hamilton and Luna",1966-02-01,"[{'azionista': 7044, 'quota': 20}, {'azionista': 6645, 'quota': 40}, {'azionista': 7512, 'quota': 40}]",100
1744,Lutz Group,1990-12-03,"[{'azionista': 6425, 'quota': 16}, {'azionista': 9730, 'quota': 84}]",87
1745,"Green, Herrera and Pollard",1977-07-23,"[{'azionista': 11348, 'quota': 53}, {'azionista': 7034, 'quota': 31}, {'azionista': 11681, 'quota': 16}]",103
1746,"Jones, Anderson and Simon",1963-01-25,"[{'azionista': 11491, 'quota': 1}, {'azionista': 10347, 'quota': 16}, {'azionista': 8072, 'quota': 48}, {'azionista': 11615, 'quota': 35}]",72
1747,"Romero, Gonzales and Fleming",1985-11-24,"[{'azionista': 10131, 'quota': 92}, {'azionista': 9087, 'quota': 8}]",93
1748,"Castaneda, Waters and Warren",1966-03-27,"[{'azionista': 8252, 'quota': 74}, {'azionista': 6343, 'quota': 26}]",60
1749,"Lee, Flores and Weaver",1987-03-15,"[{'azionista': 6417, 'quota': 97}, {'azionista': 11721, 'quota': 3}]",11
1750,"Vargas, Morris and Rivera",1971-07-21,"[{'azionista': 12316, 'quota': 74}, {'azionista': 12003, 'quota': 26}]",18
1751,"Hall, Graves and Andrews",1999-02-13,"[{'azionista': 8506, 'quota': 91}, {'azionista': 10928, 'quota': 9}]",50
1752,Campos LLC,1960-05-26,"[{'azionista': 12121, 'quota': 80}, {'azionista': 8202, 'quota': 20}]",72
1753,Garrett Group,1999-11-06,"[{'azionista': 8501, 'quota': 91}, {'azionista': 11709, 'quota': 9}]",0
1754,Lynch-Cox,1993-11-09,"[{'azionista': 12255, 'quota': 42}, {'azionista': 7691, 'quota': 36}, {'azionista': 6531, 'quota': 7}, {'azionista': 9943, 'quota': 15}]",47
1755,"Williams, Benson and Ellis",1987-05-15,"[{'azionista': 8211, 'quota': 90}, {'azionista': 5816, 'quota': 10}]",55
1756,Mann Group,1961-01-02,"[{'azionista': 6435, 'quota': 80}, {'azionista': 9433, 'quota': 20}]",38
1757,Nelson-Davis,1990-06-12,"[{'azionista': 6260, 'quota': 91}, {'azionista': 11263, 'quota': 9}]",55
