id,nome,data_fondazione,quotazioni,sede
4015,"Vargas, Mann and Munoz",1990-03-07,"[{'azionista': 10532, 'quota': 23}, {'azionista': 8942, 'quota': 77}]",59
4016,Ramirez-Anderson,1977-08-23,"[{'azionista': 16142, 'quota': 61}, {'azionista': 8969, 'quota': 39}]",88
4017,Rivera-Reyes,1980-04-17,"[{'azionista': 9754, 'quota': 58}, {'azionista': 11228, 'quota': 42}]",41
4018,Thornton-Cantrell,1968-07-21,"[{'azionista': 10454, 'quota': 97}, {'azionista': 12623, 'quota': 3}]",50
4019,Schmidt-Curry,1960-09-23,"[{'azionista': 13314, 'quota': 65}, {'azionista': 10399, 'quota': 17}, {'azionista': 13835, 'quota': 18}]",40
4020,"Walton, Davis and Rodriguez",1973-05-25,"[{'azionista': 14968, 'quota': 95}, {'azionista': 9403, 'quota': 5}]",26
4021,Deleon-Berry,1986-03-13,"[{'azionista': 9641, 'quota': 89}, {'azionista': 11386, 'quota': 11}]",26
4022,Graves Ltd,1996-09-17,"[{'azionista': 17131, 'quota': 25}, {'azionista': 12224, 'quota': 64}, {'azionista': 8723, 'quota': 11}]",29
4023,Simmons Inc,1962-05-08,"[{'azionista': 9854, 'quota': 52}, {'azionista': 11083, 'quota': 48}]",41
4024,"Cuevas, Bryan and Zimmerman",1989-04-05,"[{'azionista': 17022, 'quota': 44}, {'azionista': 10220, 'quota': 56}]",4
4025,Young LLC,1993-09-05,"[{'azionista': 8308, 'quota': 42}, {'azionista': 15653, 'quota': 34}, {'azionista': 9679, 'quota': 24}]",72
4026,Tyler Inc,1993-04-17,"[{'azionista': 10660, 'quota': 42}, {'azionista': 17153, 'quota': 58}]",54
4027,"Salazar, Smith and Welch",1973-11-27,"[{'azionista': 8036, 'quota': 58}, {'azionista': 7989, 'quota': 42}]",7
4028,"Cox, Sanchez and Garza",1967-01-11,"[{'azionista': 9229, 'quota': 83}, {'azionista': 13028, 'quota': 17}]",8
4029,Maxwell Group,1984-03-10,"[{'azionista': 9418, 'quota': 93}, {'azionista': 16545, 'quota': 7}]",37
4030,Crane-Herrera,1988-05-22,"[{'azionista': 10671, 'quota': 30}, {'azionista': 14672, 'quota': 66}, {'azionista': 12497, 'quota': 4}]",50
4031,Miller LLC,1969-10-29,"[{'azionista': 16686, 'quota': 38}, {'azionista': 7590, 'quota': 62}]",72
4032,Armstrong-Phillips,1961-12-20,"[{'azionista': 8208, 'quota': 12}, {'azionista': 15775, 'quota': 87}, {'azionista': 14075, 'quota': 1}]",25
4033,"Robbins, Mckee and Williams",1990-06-13,"[{'azionista': 14534, 'quota': 68}, {'azionista': 16982, 'quota': 32}]",49
4034,Khan-Mullins,1978-06-11,"[{'azionista': 7820, 'quota': 94}, {'azionista': 7500, 'quota': 6}]",72
4035,Stevens Inc,1974-04-04,"[{'azionista': 11387, 'quota': 7}, {'azionista': 15662, 'quota': 1}, {'azionista': 9208, 'quota': 46}, {'azionista': 7978, 'quota': 21}, {'azionista': 16209, 'quota': 5}, {'azionista': 12150, 'quota': 20}]",30
4036,Bishop Inc,1983-01-27,"[{'azionista': 8348, 'quota': 38}, {'azionista': 8987, 'quota': 47}, {'azionista': 13252, 'quota': 15}]",1
4037,Murphy LLC,1972-08-04,"[{'azionista': 8616, 'quota': 55}, {'azionista': 16274, 'quota': 29}, {'azionista': 14543, 'quota': 7}, {'azionista': 12057, 'quota': 9}]",33
4038,"Wilson, Howard and Wise",1962-01-08,"[{'azionista': 16122, 'quota': 81}, {'azionista': 9672, 'quota': 19}]",67
4039,Floyd-Johnson,1973-11-21,"[{'azionista': 14539, 'quota': 95}, {'azionista': 8157, 'quota': 5}]",39
4040,Turner-Bailey,1996-12-29,"[{'azionista': 13685, 'quota': 17}, {'azionista': 11836, 'quota': 59}, {'azionista': 14091, 'quota': 24}]",37
4041,"Anderson, Blair and Miller",1992-06-22,"[{'azionista': 16061, 'quota': 18}, {'azionista': 9596, 'quota': 79}, {'azionista': 9510, 'quota': 3}]",34
4042,Gonzalez and Sons,1976-02-19,"[{'azionista': 14662, 'quota': 23}, {'azionista': 9750, 'quota': 49}, {'azionista': 15326, 'quota': 28}]",71
4043,Cantrell-Moore,1964-09-03,"[{'azionista': 14138, 'quota': 65}, {'azionista': 13404, 'quota': 35}]",23
4044,Wright-Rose,1991-02-26,"[{'azionista': 11687, 'quota': 75}, {'azionista': 14599, 'quota': 25}]",36
4045,"Williams, Cooley and Andrews",1965-03-03,"[{'azionista': 8925, 'quota': 48}, {'azionista': 9799, 'quota': 52}]",38
4046,Carter and Sons,1972-05-19,"[{'azionista': 12257, 'quota': 84}, {'azionista': 12122, 'quota': 16}]",67
4047,Chavez-Wilson,1975-12-22,"[{'azionista': 16614, 'quota': 87}, {'azionista': 12623, 'quota': 13}]",50
4048,"Dunlap, Stone and Strickland",1970-11-10,"[{'azionista': 13568, 'quota': 73}, {'azionista': 8885, 'quota': 27}]",52
4049,"Travis, Rowland and Cardenas",1962-12-24,"[{'azionista': 17242, 'quota': 30}, {'azionista': 13834, 'quota': 4}, {'azionista': 9576, 'quota': 48}, {'azionista': 14938, 'quota': 18}]",58
4050,Garcia-Stanley,1985-08-15,"[{'azionista': 17151, 'quota': 64}, {'azionista': 11225, 'quota': 21}, {'azionista': 9419, 'quota': 15}]",34
4051,Davies-Rojas,1983-11-21,"[{'azionista': 8597, 'quota': 82}, {'azionista': 10069, 'quota': 7}, {'azionista': 16009, 'quota': 11}]",20
4052,Murphy-Miller,1984-06-02,"[{'azionista': 12565, 'quota': 61}, {'azionista': 13970, 'quota': 39}]",99
4053,"Baker, Flowers and Smith",1995-12-27,"[{'azionista': 16050, 'quota': 50}, {'azionista': 11108, 'quota': 43}, {'azionista': 13093, 'quota': 7}]",5
4054,Morales-Curtis,1999-02-09,"[{'azionista': 13529, 'quota': 68}, {'azionista': 10443, 'quota': 32}]",58
4055,Oliver-Gonzalez,1972-04-14,"[{'azionista': 12030, 'quota': 11}, {'azionista': 10693, 'quota': 38}, {'azionista': 10501, 'quota': 51}]",3
4056,Turner-Hatfield,1964-03-11,"[{'azionista': 7808, 'quota': 75}, {'azionista': 15350, 'quota': 25}]",102
4057,Phillips-Wade,1981-10-02,"[{'azionista': 12597, 'quota': 37}, {'azionista': 14264, 'quota': 25}, {'azionista': 9924, 'quota': 14}, {'azionista': 12182, 'quota': 24}]",63
4058,Garcia Group,1985-12-04,"[{'azionista': 11455, 'quota': 85}, {'azionista': 15016, 'quota': 15}]",11
4059,"Smith, Johnson and Combs",1979-01-08,"[{'azionista': 9847, 'quota': 60}, {'azionista': 10082, 'quota': 40}]",60
4060,"King, Glenn and Dixon",1968-01-02,"[{'azionista': 17310, 'quota': 69}, {'azionista': 16375, 'quota': 31}]",6
4061,Hurst-Mills,1965-09-19,"[{'azionista': 13408, 'quota': 70}, {'azionista': 8808, 'quota': 30}]",30
4062,Woods and Sons,1984-05-24,"[{'azionista': 7641, 'quota': 13}, {'azionista': 12107, 'quota': 87}]",2
4063,Roberts Group,1968-10-23,"[{'azionista': 15042, 'quota': 2}, {'azionista': 15240, 'quota': 92}, {'azionista': 14886, 'quota': 6}]",23
4064,"Wolfe, Bean and Poole",1975-11-26,"[{'azionista': 9520, 'quota': 65}, {'azionista': 10116, 'quota': 18}, {'azionista': 11451, 'quota': 17}]",16
4065,Walsh-Reese,1976-11-27,"[{'azionista': 15915, 'quota': 52}, {'azionista': 12601, 'quota': 48}]",70
4066,Bell-Juarez,1993-09-14,"[{'azionista': 13905, 'quota': 1}, {'azionista': 12696, 'quota': 87}, {'azionista': 12169, 'quota': 12}]",88
4067,Baxter-Graves,1960-09-20,"[{'azionista': 8258, 'quota': 13}, {'azionista': 16991, 'quota': 84}, {'azionista': 16550, 'quota': 3}]",12
4068,"Hayes, King and Escobar",1986-09-12,"[{'azionista': 15648, 'quota': 6}, {'azionista': 14251, 'quota': 57}, {'azionista': 9931, 'quota': 37}]",28
4069,"Liu, Cook and Adams",1961-10-22,"[{'azionista': 8270, 'quota': 92}, {'azionista': 15678, 'quota': 8}]",15
4070,"Lindsey, Maynard and Stevens",1961-07-03,"[{'azionista': 17400, 'quota': 22}, {'azionista': 12567, 'quota': 2}, {'azionista': 9838, 'quota': 12}, {'azionista': 12779, 'quota': 42}, {'azionista': 12124, 'quota': 22}]",86
4071,Moore-Patel,1960-05-03,"[{'azionista': 13690, 'quota': 66}, {'azionista': 13549, 'quota': 34}]",6
4072,"Smith, Silva and Nelson",1970-11-24,"[{'azionista': 11849, 'quota': 36}, {'azionista': 10212, 'quota': 20}, {'azionista': 13194, 'quota': 44}]",32
4073,"Sanchez, Arias and Rivera",1994-01-05,"[{'azionista': 14150, 'quota': 52}, {'azionista': 16160, 'quota': 11}, {'azionista': 12034, 'quota': 37}]",12
4074,Gordon Inc,1960-05-24,"[{'azionista': 8498, 'quota': 3}, {'azionista': 13301, 'quota': 11}, {'azionista': 13915, 'quota': 45}, {'azionista': 17329, 'quota': 41}]",33
4075,"Walters, Bush and Brown",1995-04-20,"[{'azionista': 15634, 'quota': 74}, {'azionista': 7741, 'quota': 26}]",33
4076,Mills Group,1977-04-02,"[{'azionista': 12295, 'quota': 29}, {'azionista': 11493, 'quota': 15}, {'azionista': 10211, 'quota': 33}, {'azionista': 12628, 'quota': 23}]",96
4077,Perez PLC,1990-07-26,"[{'azionista': 12440, 'quota': 36}, {'azionista': 13144, 'quota': 27}, {'azionista': 13325, 'quota': 37}]",1
4078,Cabrera Inc,1967-06-25,"[{'azionista': 17482, 'quota': 11}, {'azionista': 11529, 'quota': 84}, {'azionista': 9884, 'quota': 5}]",33
4079,Leach-Lawson,1981-09-19,"[{'azionista': 7692, 'quota': 48}, {'azionista': 10938, 'quota': 23}, {'azionista': 8091, 'quota': 29}]",84
4080,"Dominguez, Moore and Ware",1966-10-07,"[{'azionista': 16583, 'quota': 95}, {'azionista': 10994, 'quota': 5}]",76
4081,Patterson-Adams,1999-06-03,"[{'azionista': 17139, 'quota': 87}, {'azionista': 10298, 'quota': 13}]",69
4082,"Guzman, Estrada and Donovan",1990-10-28,"[{'azionista': 17168, 'quota': 97}, {'azionista': 15364, 'quota': 3}]",45
4083,Gaines PLC,1964-10-06,"[{'azionista': 9084, 'quota': 82}, {'azionista': 15383, 'quota': 18}]",4
4084,Moss Inc,1979-04-30,"[{'azionista': 7835, 'quota': 36}, {'azionista': 8023, 'quota': 64}]",61
4085,Garcia-Ruiz,1964-09-18,"[{'azionista': 12090, 'quota': 33}, {'azionista': 9722, 'quota': 51}, {'azionista': 9239, 'quota': 16}]",49
4086,Martin-Payne,1972-10-29,"[{'azionista': 13436, 'quota': 22}, {'azionista': 16692, 'quota': 31}, {'azionista': 16882, 'quota': 46}, {'azionista': 13575, 'quota': 1}]",24
4087,Smith PLC,1982-12-07,"[{'azionista': 15752, 'quota': 34}, {'azionista': 10120, 'quota': 66}]",3
4088,Navarro LLC,1965-05-22,"[{'azionista': 7754, 'quota': 6}, {'azionista': 11262, 'quota': 2}, {'azionista': 8309, 'quota': 7}, {'azionista': 8176, 'quota': 13}, {'azionista': 10696, 'quota': 3}, {'azionista': 11725, 'quota': 54}, {'azionista': 8805, 'quota': 15}]",66
4089,"Smith, Keith and Mckinney",1972-08-13,"[{'azionista': 17345, 'quota': 19}, {'azionista': 14320, 'quota': 64}, {'azionista': 12815, 'quota': 17}]",36
4090,"Harris, Woods and Lambert",1979-05-16,"[{'azionista': 14993, 'quota': 46}, {'azionista': 9084, 'quota': 30}, {'azionista': 16464, 'quota': 24}]",46
4091,Yang Group,1991-04-27,"[{'azionista': 11187, 'quota': 26}, {'azionista': 16578, 'quota': 60}, {'azionista': 9561, 'quota': 14}]",64
4092,Aguirre Ltd,1981-09-06,"[{'azionista': 17136, 'quota': 77}, {'azionista': 7506, 'quota': 23}]",90
4093,Evans-Hatfield,1965-04-05,"[{'azionista': 7664, 'quota': 79}, {'azionista': 8909, 'quota': 21}]",49
4094,Larsen Ltd,1974-10-10,"[{'azionista': 8728, 'quota': 82}, {'azionista': 8616, 'quota': 18}]",65
4095,Jones Group,1974-12-20,"[{'azionista': 16454, 'quota': 87}, {'azionista': 16415, 'quota': 13}]",73
4096,Brown-Krause,1978-02-23,"[{'azionista': 8521, 'quota': 63}, {'azionista': 13670, 'quota': 37}]",50
4097,"Foster, Watson and Cohen",1971-07-19,"[{'azionista': 13026, 'quota': 16}, {'azionista': 7543, 'quota': 73}, {'azionista': 8653, 'quota': 2}, {'azionista': 7523, 'quota': 9}]",49
4098,Ross-Kennedy,1963-12-21,"[{'azionista': 9323, 'quota': 85}, {'azionista': 10241, 'quota': 15}]",24
4099,"Ewing, Woodward and Mullen",1992-07-01,"[{'azionista': 9416, 'quota': 36}, {'azionista': 15968, 'quota': 64}]",97
4100,Lee Group,1999-07-21,"[{'azionista': 13856, 'quota': 92}, {'azionista': 14331, 'quota': 8}]",83
4101,"Brown, Maldonado and Thompson",1969-03-02,"[{'azionista': 8886, 'quota': 71}, {'azionista': 14482, 'quota': 29}]",26
4102,Burton Ltd,1978-11-24,"[{'azionista': 12585, 'quota': 8}, {'azionista': 15607, 'quota': 78}, {'azionista': 8763, 'quota': 14}]",25
4103,"Brown, Henry and Savage",1965-06-15,"[{'azionista': 11205, 'quota': 13}, {'azionista': 8171, 'quota': 39}, {'azionista': 8143, 'quota': 2}, {'azionista': 12815, 'quota': 46}]",8
4104,Bell-Wallace,1964-12-09,"[{'azionista': 11738, 'quota': 34}, {'azionista': 17128, 'quota': 21}, {'azionista': 9346, 'quota': 5}, {'azionista': 9933, 'quota': 40}]",9
4105,"Rowe, Ramirez and Hess",1991-01-07,"[{'azionista': 15681, 'quota': 83}, {'azionista': 8482, 'quota': 17}]",49
4106,Nelson LLC,1968-11-14,"[{'azionista': 17385, 'quota': 42}, {'azionista': 13718, 'quota': 52}, {'azionista': 16297, 'quota': 6}]",102
4107,Shields PLC,1973-07-08,"[{'azionista': 12030, 'quota': 38}, {'azionista': 10975, 'quota': 3}, {'azionista': 15133, 'quota': 16}, {'azionista': 13490, 'quota': 43}]",62
4108,"Carter, Sanchez and Willis",1993-10-04,"[{'azionista': 10352, 'quota': 54}, {'azionista': 8714, 'quota': 46}]",28
4109,"Diaz, Rivera and Martinez",1980-05-01,"[{'azionista': 17343, 'quota': 48}, {'azionista': 16494, 'quota': 52}]",100
4110,Harris-Thomas,1996-06-04,"[{'azionista': 11097, 'quota': 16}, {'azionista': 10308, 'quota': 64}, {'azionista': 9060, 'quota': 20}]",91
4111,"Erickson, Roman and Mcdowell",1971-07-17,"[{'azionista': 9407, 'quota': 19}, {'azionista': 9357, 'quota': 71}, {'azionista': 10288, 'quota': 10}]",61
4112,Kennedy-Morrison,1991-11-28,"[{'azionista': 16741, 'quota': 48}, {'azionista': 10278, 'quota': 40}, {'azionista': 14959, 'quota': 12}]",49
4113,Bell-Scott,1995-06-18,"[{'azionista': 10363, 'quota': 72}, {'azionista': 15142, 'quota': 14}, {'azionista': 8707, 'quota': 14}]",82
4114,"Nelson, Simmons and Chandler",1974-06-24,"[{'azionista': 7829, 'quota': 17}, {'azionista': 12098, 'quota': 43}, {'azionista': 14418, 'quota': 40}]",61
4115,"Hill, King and Guzman",1984-07-23,"[{'azionista': 10171, 'quota': 92}, {'azionista': 11360, 'quota': 8}]",60
4116,"Chavez, Goodwin and Martin",1987-03-25,"[{'azionista': 7737, 'quota': 82}, {'azionista': 15657, 'quota': 18}]",27
4117,Crawford-Brown,1970-08-25,"[{'azionista': 15910, 'quota': 9}, {'azionista': 10270, 'quota': 49}, {'azionista': 12768, 'quota': 28}, {'azionista': 12424, 'quota': 14}]",75
4118,Wood LLC,1996-06-12,"[{'azionista': 14077, 'quota': 37}, {'azionista': 7862, 'quota': 4}, {'azionista': 8119, 'quota': 59}]",39
4119,"Marsh, Barrera and Lamb",1999-01-01,"[{'azionista': 9555, 'quota': 48}, {'azionista': 9011, 'quota': 27}, {'azionista': 9417, 'quota': 25}]",59
4120,"Green, Washington and Gilbert",1978-11-26,"[{'azionista': 13177, 'quota': 77}, {'azionista': 9903, 'quota': 23}]",88
4121,"Smith, Carlson and Preston",1976-05-04,"[{'azionista': 14433, 'quota': 45}, {'azionista': 16542, 'quota': 15}, {'azionista': 7529, 'quota': 40}]",88
4122,Bray-Pacheco,1970-02-15,"[{'azionista': 8003, 'quota': 54}, {'azionista': 8756, 'quota': 45}, {'azionista': 11813, 'quota': 1}]",27
4123,Flowers-Dudley,1998-07-16,"[{'azionista': 13767, 'quota': 17}, {'azionista': 11856, 'quota': 24}, {'azionista': 12368, 'quota': 38}, {'azionista': 12919, 'quota': 21}]",101
4124,Meza and Sons,1984-03-31,"[{'azionista': 10213, 'quota': 62}, {'azionista': 17324, 'quota': 38}]",14
4125,Williams and Sons,1976-12-05,"[{'azionista': 11462, 'quota': 85}, {'azionista': 9893, 'quota': 15}]",78
4126,"Norris, Lucas and Allison",1996-02-15,"[{'azionista': 10716, 'quota': 70}, {'azionista': 13914, 'quota': 30}]",29
4127,Warren PLC,1988-07-15,"[{'azionista': 14429, 'quota': 6}, {'azionista': 7867, 'quota': 79}, {'azionista': 9466, 'quota': 15}]",20
4128,Willis-Bates,1967-12-15,"[{'azionista': 14081, 'quota': 89}, {'azionista': 12144, 'quota': 6}, {'azionista': 14501, 'quota': 5}]",70
4129,Huynh Ltd,1971-07-16,"[{'azionista': 11862, 'quota': 72}, {'azionista': 15101, 'quota': 28}]",24
4130,Love-Guerrero,1978-08-30,"[{'azionista': 12545, 'quota': 39}, {'azionista': 9076, 'quota': 36}, {'azionista': 13329, 'quota': 25}]",56
4131,"Padilla, Woodard and Rose",1983-09-08,"[{'azionista': 14845, 'quota': 65}, {'azionista': 11647, 'quota': 35}]",81
4132,Dominguez Inc,1962-04-29,"[{'azionista': 8543, 'quota': 91}, {'azionista': 11832, 'quota': 9}]",40
4133,Watson-Faulkner,1993-01-17,"[{'azionista': 10627, 'quota': 21}, {'azionista': 8440, 'quota': 78}, {'azionista': 12246, 'quota': 1}]",103
4134,Lewis PLC,1987-05-06,"[{'azionista': 13784, 'quota': 73}, {'azionista': 8761, 'quota': 26}, {'azionista': 11047, 'quota': 1}]",53
4135,Johnson Group,1969-11-23,"[{'azionista': 10610, 'quota': 5}, {'azionista': 16871, 'quota': 53}, {'azionista': 13459, 'quota': 42}]",14
4136,"Wright, Madden and Mason",1981-07-29,"[{'azionista': 15857, 'quota': 18}, {'azionista': 10526, 'quota': 45}, {'azionista': 13515, 'quota': 37}]",46
4137,"Shelton, Andrews and Walsh",1996-01-15,"[{'azionista': 12770, 'quota': 23}, {'azionista': 9635, 'quota': 51}, {'azionista': 8725, 'quota': 22}, {'azionista': 10613, 'quota': 4}]",88
4138,Mcguire-Gardner,1984-03-17,"[{'azionista': 9707, 'quota': 35}, {'azionista': 8816, 'quota': 22}, {'azionista': 13323, 'quota': 3}, {'azionista': 14620, 'quota': 9}, {'azionista': 7874, 'quota': 31}]",100
4139,"Wu, Rollins and Bradford",1979-03-20,"[{'azionista': 11315, 'quota': 45}, {'azionista': 12144, 'quota': 22}, {'azionista': 11966, 'quota': 10}, {'azionista': 8450, 'quota': 23}]",39
4140,Montgomery-Brown,1980-08-13,"[{'azionista': 9807, 'quota': 73}, {'azionista': 13232, 'quota': 27}]",30
4141,"Taylor, Palmer and Esparza",1970-11-27,"[{'azionista': 15098, 'quota': 50}, {'azionista': 8371, 'quota': 24}, {'azionista': 10292, 'quota': 26}]",13
4142,Fowler LLC,1994-08-03,"[{'azionista': 11961, 'quota': 95}, {'azionista': 12534, 'quota': 5}]",8
4143,Johnson LLC,1990-04-08,"[{'azionista': 9910, 'quota': 17}, {'azionista': 12193, 'quota': 63}, {'azionista': 9350, 'quota': 20}]",72
4144,Smith-Rodriguez,1964-10-16,"[{'azionista': 9050, 'quota': 1}, {'azionista': 14284, 'quota': 29}, {'azionista': 7683, 'quota': 38}, {'azionista': 7801, 'quota': 32}]",3
4145,Bowman LLC,1964-08-13,"[{'azionista': 10514, 'quota': 40}, {'azionista': 14143, 'quota': 60}]",60
4146,Davis Group,1981-08-23,"[{'azionista': 16589, 'quota': 60}, {'azionista': 7861, 'quota': 40}]",62
4147,"Nguyen, Rose and Butler",1976-12-12,"[{'azionista': 12902, 'quota': 30}, {'azionista': 10211, 'quota': 70}]",35
4148,Anderson Group,1998-06-07,"[{'azionista': 13645, 'quota': 15}, {'azionista': 14750, 'quota': 81}, {'azionista': 9287, 'quota': 4}]",75
4149,Rose-Williams,1999-11-30,"[{'azionista': 15568, 'quota': 64}, {'azionista': 8969, 'quota': 36}]",11
4150,Hancock-English,1980-10-29,"[{'azionista': 16939, 'quota': 65}, {'azionista': 10777, 'quota': 35}]",75
4151,"Roth, Baker and Hill",1965-12-18,"[{'azionista': 8991, 'quota': 3}, {'azionista': 9970, 'quota': 57}, {'azionista': 14969, 'quota': 40}]",65
4152,Nichols and Sons,1979-07-20,"[{'azionista': 10370, 'quota': 12}, {'azionista': 13205, 'quota': 88}]",61
4153,Mendoza Inc,1982-02-11,"[{'azionista': 14314, 'quota': 95}, {'azionista': 16681, 'quota': 5}]",41
4154,"Kennedy, Smith and Wilson",1998-04-26,"[{'azionista': 9262, 'quota': 100}]",64
4155,"Schwartz, Smith and Pena",1993-09-30,"[{'azionista': 10509, 'quota': 56}, {'azionista': 15551, 'quota': 44}]",14
4156,"Richmond, Ramirez and Graham",1972-05-25,"[{'azionista': 14360, 'quota': 74}, {'azionista': 7763, 'quota': 12}, {'azionista': 9458, 'quota': 14}]",2
4157,"Brooks, Lucero and Walsh",1987-09-02,"[{'azionista': 17267, 'quota': 11}, {'azionista': 10441, 'quota': 54}, {'azionista': 15766, 'quota': 1}, {'azionista': 13871, 'quota': 34}]",53
4158,Nguyen-Walker,1981-11-02,"[{'azionista': 10596, 'quota': 60}, {'azionista': 8727, 'quota': 40}]",6
4159,Martin and Sons,1968-06-10,"[{'azionista': 12296, 'quota': 9}, {'azionista': 14696, 'quota': 47}, {'azionista': 17281, 'quota': 44}]",56
4160,Adams and Sons,1983-08-11,"[{'azionista': 16692, 'quota': 93}, {'azionista': 9838, 'quota': 6}, {'azionista': 10736, 'quota': 1}]",58
4161,Smith-Tyler,1998-09-12,"[{'azionista': 13312, 'quota': 84}, {'azionista': 8139, 'quota': 16}]",28
4162,Travis Inc,1961-03-20,"[{'azionista': 10006, 'quota': 68}, {'azionista': 17320, 'quota': 3}, {'azionista': 12524, 'quota': 27}, {'azionista': 11853, 'quota': 2}]",100
4163,Williams LLC,1965-09-29,"[{'azionista': 8310, 'quota': 67}, {'azionista': 16577, 'quota': 33}]",26
4164,"Lopez, Webb and Mcknight",1977-01-07,"[{'azionista': 9084, 'quota': 99}, {'azionista': 14034, 'quota': 1}]",34
4165,Williams LLC,1982-07-14,"[{'azionista': 13003, 'quota': 43}, {'azionista': 8015, 'quota': 51}, {'azionista': 9553, 'quota': 6}]",29
4166,Gardner-Gonzales,1982-05-16,"[{'azionista': 12548, 'quota': 60}, {'azionista': 13276, 'quota': 40}]",57
4167,"Myers, Sampson and Miranda",1994-06-03,"[{'azionista': 7703, 'quota': 99}, {'azionista': 13131, 'quota': 1}]",11
4168,Booker Group,1999-03-03,"[{'azionista': 16630, 'quota': 28}, {'azionista': 15235, 'quota': 24}, {'azionista': 15291, 'quota': 48}]",72
4169,Owens-Rogers,1972-01-26,"[{'azionista': 8537, 'quota': 40}, {'azionista': 10603, 'quota': 60}]",85
4170,Lindsey Inc,1983-08-19,"[{'azionista': 15819, 'quota': 85}, {'azionista': 15422, 'quota': 15}]",71
4171,Smith-Davidson,1995-09-15,"[{'azionista': 10166, 'quota': 44}, {'azionista': 10511, 'quota': 40}, {'azionista': 11715, 'quota': 16}]",3
4172,Brown Group,1964-09-22,"[{'azionista': 16246, 'quota': 54}, {'azionista': 10344, 'quota': 3}, {'azionista': 14775, 'quota': 43}]",54
4173,Robinson PLC,1978-11-16,"[{'azionista': 10541, 'quota': 74}, {'azionista': 11874, 'quota': 26}]",38
4174,Barron Ltd,1975-09-12,"[{'azionista': 10567, 'quota': 36}, {'azionista': 10391, 'quota': 64}]",26
4175,"May, Waters and Baker",1995-06-27,"[{'azionista': 11630, 'quota': 22}, {'azionista': 11938, 'quota': 2}, {'azionista': 11214, 'quota': 5}, {'azionista': 8008, 'quota': 57}, {'azionista': 12781, 'quota': 14}]",70
4176,"Huang, Little and Holmes",1961-01-14,"[{'azionista': 14657, 'quota': 45}, {'azionista': 9258, 'quota': 55}]",37
4177,Novak Inc,1967-05-16,"[{'azionista': 9098, 'quota': 96}, {'azionista': 12550, 'quota': 4}]",54
4178,"Marshall, Foster and Moore",1974-03-07,"[{'azionista': 15093, 'quota': 96}, {'azionista': 14842, 'quota': 4}]",46
4179,Anderson-Williams,1973-02-27,"[{'azionista': 9464, 'quota': 1}, {'azionista': 15751, 'quota': 5}, {'azionista': 15325, 'quota': 67}, {'azionista': 14847, 'quota': 27}]",67
4180,"White, Jennings and Farmer",1976-08-23,"[{'azionista': 10434, 'quota': 53}, {'azionista': 13240, 'quota': 31}, {'azionista': 12258, 'quota': 16}]",1
4181,Webb PLC,1984-01-31,"[{'azionista': 16797, 'quota': 26}, {'azionista': 16412, 'quota': 40}, {'azionista': 12055, 'quota': 34}]",22
4182,Tucker-Walker,1969-01-01,"[{'azionista': 17470, 'quota': 33}, {'azionista': 9882, 'quota': 30}, {'azionista': 9485, 'quota': 37}]",31
4183,"Thompson, Scott and Silva",1988-04-14,"[{'azionista': 8024, 'quota': 58}, {'azionista': 10490, 'quota': 11}, {'azionista': 14276, 'quota': 11}, {'azionista': 16855, 'quota': 20}]",100
4184,"Parker, Reed and Dudley",1988-07-17,"[{'azionista': 16017, 'quota': 81}, {'azionista': 8495, 'quota': 19}]",40
4185,Cox-Snow,1996-09-02,"[{'azionista': 8793, 'quota': 35}, {'azionista': 14114, 'quota': 49}, {'azionista': 8706, 'quota': 16}]",92
4186,Ross Inc,1990-05-22,"[{'azionista': 11338, 'quota': 1}, {'azionista': 12565, 'quota': 39}, {'azionista': 11215, 'quota': 6}, {'azionista': 15435, 'quota': 39}, {'azionista': 8422, 'quota': 10}, {'azionista': 13080, 'quota': 3}, {'azionista': 13118, 'quota': 2}]",76
4187,Morgan-Smith,1999-04-30,"[{'azionista': 16252, 'quota': 82}, {'azionista': 8210, 'quota': 18}]",17
4188,"Young, Harris and Hall",1960-08-31,"[{'azionista': 12945, 'quota': 45}, {'azionista': 10854, 'quota': 55}]",17
4189,"Burns, Ford and Dunn",1981-11-10,"[{'azionista': 12985, 'quota': 74}, {'azionista': 9908, 'quota': 5}, {'azionista': 8023, 'quota': 8}, {'azionista': 9024, 'quota': 13}]",42
4190,Brown and Sons,1968-12-11,"[{'azionista': 12748, 'quota': 33}, {'azionista': 15730, 'quota': 58}, {'azionista': 8146, 'quota': 9}]",4
4191,"Lee, James and Thomas",1979-01-08,"[{'azionista': 13038, 'quota': 80}, {'azionista': 15858, 'quota': 7}, {'azionista': 13400, 'quota': 13}]",48
4192,Davis PLC,1978-05-05,"[{'azionista': 13157, 'quota': 99}, {'azionista': 11394, 'quota': 1}]",57
4193,Henderson Group,1983-07-13,"[{'azionista': 9202, 'quota': 73}, {'azionista': 13345, 'quota': 3}, {'azionista': 12621, 'quota': 24}]",10
4194,"Cherry, Johnson and Perry",1985-07-22,"[{'azionista': 16252, 'quota': 58}, {'azionista': 16603, 'quota': 42}]",53
4195,"Miranda, Lee and Delgado",1994-02-18,"[{'azionista': 14057, 'quota': 10}, {'azionista': 11767, 'quota': 19}, {'azionista': 15889, 'quota': 15}, {'azionista': 16575, 'quota': 25}, {'azionista': 8064, 'quota': 23}, {'azionista': 12582, 'quota': 8}]",52
